n,id,voti,voti_nona,idComune
6,1,236,0,112
6,2,65,0,112
6,3,11,0,112
6,4,5,0,112
6,5,6,0,112
6,6,3,0,112
7,1,2,0,112
7,2,4,0,112
7,3,3,0,112
7,4,0,0,112
8,1,2,0,112
8,2,33,0,112
8,3,12,0,112
8,4,26,0,112
8,5,5,0,112
8,6,33,0,112
9,1,30,0,112
9,2,79,0,112
9,3,669,0,112
9,4,69,0,112
9,5,78,0,112
9,6,355,0,112
10,1,1144,0,112
10,2,43,0,112
10,3,85,0,112
10,4,16,0,112
10,5,54,0,112
10,6,16,0,112
11,1,42,0,112
11,2,2,0,112
11,3,5,0,112
11,4,32,0,112
11,5,3,0,112
11,6,3,0,112
12,1,1030,0,112
12,2,38,0,112
12,3,12,0,112
12,4,342,0,112
12,5,59,0,112
12,6,13,0,112
13,1,56,0,112
13,2,22,0,112
13,3,4,0,112
13,4,35,0,112
13,5,3,0,112
13,6,56,0,112
14,1,80,0,112
14,2,67,0,112
14,3,6,0,112
14,4,72,0,112
14,5,53,0,112
14,6,8,0,112
15,1,32,0,112
15,2,6,0,112
15,3,1,0,112
15,4,3,0,112
15,5,0,0,112
15,6,4,0,112
16,1,285,0,112
16,2,6,0,112
16,3,28,0,112
16,4,11,0,112
16,5,16,0,112
16,6,67,0,112
17,1,13,0,112
17,2,3,0,112
17,3,0,0,112
17,4,4,0,112
17,5,0,0,112
17,6,2,0,112
18,1,5,0,112
18,2,1,0,112
1,1,0,0,113
1,2,0,0,113
1,3,0,0,113
1,4,0,0,113
2,1,4,0,113
2,2,0,0,113
2,3,0,0,113
2,4,1,0,113
2,5,0,0,113
2,6,0,0,113
3,1,8,0,113
3,2,2,0,113
3,3,15,0,113
3,4,7,0,113
3,5,1,0,113
3,6,0,0,113
4,1,0,0,113
4,2,0,0,113
4,3,2,0,113
4,4,2,0,113
4,5,0,0,113
4,6,2,0,113
5,1,13,0,113
5,2,5,0,113
5,3,6,0,113
5,4,1,0,113
5,5,33,0,113
5,6,18,0,113
6,1,0,0,113
6,2,5,0,113
6,3,0,0,113
6,4,0,0,113
6,5,0,0,113
6,6,0,0,113
7,1,29,0,113
7,2,0,0,113
7,3,1,0,113
7,4,0,0,113
8,1,0,0,113
8,2,5,0,113
8,3,0,0,113
8,4,14,0,113
8,5,0,0,113
8,6,7,0,113
9,1,3,0,113
9,2,3,0,113
9,3,0,0,113
9,4,3,0,113
9,5,4,0,113
9,6,6,0,113
10,1,0,0,113
10,2,0,0,113
10,3,1,0,113
10,4,0,0,113
10,5,0,0,113
10,6,0,0,113
11,1,1,0,113
11,2,0,0,113
11,3,0,0,113
11,4,0,0,113
11,5,0,0,113
11,6,2,0,113
12,1,2,0,113
12,2,4,0,113
12,3,1,0,113
12,4,8,0,113
12,5,35,0,113
12,6,2,0,113
13,1,0,0,113
13,2,0,0,113
13,3,1,0,113
13,4,3,0,113
13,5,0,0,113
13,6,0,0,113
14,1,6,0,113
14,2,0,0,113
14,3,0,0,113
14,4,0,0,113
14,5,0,0,113
14,6,0,0,113
15,1,0,0,113
15,2,0,0,113
15,3,0,0,113
15,4,0,0,113
15,5,0,0,113
15,6,0,0,113
16,1,1,0,113
16,2,3,0,113
16,3,3,0,113
16,4,2,0,113
16,5,3,0,113
16,6,4,0,113
17,1,0,0,113
17,2,0,0,113
17,3,0,0,113
17,4,0,0,113
17,5,0,0,113
17,6,0,0,113
18,1,0,0,113
18,2,0,0,113
1,1,4,0,114
1,2,2,0,114
1,3,0,0,114
1,4,0,0,114
2,1,20,0,114
2,2,13,0,114
2,3,1,0,114
2,4,1,0,114
2,5,4,0,114
2,6,1,0,114
3,1,77,0,114
3,2,17,0,114
3,3,19,0,114
3,4,18,0,114
3,5,5,0,114
3,6,0,0,114
4,1,8,0,114
4,2,6,0,114
4,3,4,0,114
4,4,3,0,114
4,5,12,0,114
4,6,0,0,114
5,1,76,0,114
5,2,57,0,114
5,3,1,0,114
5,4,7,0,114
5,5,46,0,114
5,6,68,0,114
6,1,2,0,114
6,2,56,0,114
6,3,2,0,114
6,4,12,0,114
6,5,5,0,114
6,6,3,0,114
7,1,8,0,114
7,2,3,0,114
7,3,10,0,114
7,4,0,0,114
8,1,10,0,114
8,2,28,0,114
8,3,29,0,114
8,4,43,0,114
8,5,7,0,114
8,6,32,0,114
9,1,18,0,114
9,2,38,0,114
9,3,82,0,114
9,4,38,0,114
9,5,191,0,114
9,6,74,0,114
10,1,62,0,114
10,2,18,0,114
10,3,41,0,114
10,4,3,0,114
10,5,17,0,114
10,6,0,0,114
11,1,51,0,114
11,2,1,0,114
11,3,1,0,114
11,4,1,0,114
11,5,5,0,114
11,6,16,0,114
12,1,39,0,114
12,2,77,0,114
12,3,7,0,114
12,4,87,0,114
12,5,145,0,114
12,6,41,0,114
13,1,4,0,114
13,2,1,0,114
13,3,4,0,114
13,4,29,0,114
13,5,4,0,114
13,6,241,0,114
14,1,46,0,114
14,2,2,0,114
14,3,4,0,114
14,4,4,0,114
14,5,7,0,114
14,6,0,0,114
15,1,4,0,114
15,2,2,0,114
15,3,1,0,114
15,4,1,0,114
15,5,0,0,114
15,6,5,0,114
16,1,4,0,114
16,2,4,0,114
16,3,0,0,114
16,4,2,0,114
16,5,7,0,114
16,6,4,0,114
17,1,4,0,114
17,2,4,0,114
17,3,0,0,114
17,4,0,0,114
17,5,0,0,114
17,6,0,0,114
18,1,0,0,114
18,2,0,0,114
1,1,0,0,115
1,2,0,0,115
1,3,0,0,115
1,4,0,0,115
2,1,1,0,115
2,2,1,0,115
2,3,1,0,115
2,4,1,0,115
2,5,1,0,115
2,6,0,0,115
3,1,3,0,115
3,2,0,0,115
3,3,3,0,115
3,4,0,0,115
3,5,6,0,115
3,6,0,0,115
4,1,1,0,115
4,2,0,0,115
4,3,1,0,115
4,4,0,0,115
4,5,0,0,115
4,6,0,0,115
5,1,1,0,115
5,2,11,0,115
5,3,4,0,115
5,4,0,0,115
5,5,5,0,115
5,6,8,0,115
6,1,0,0,115
6,2,0,0,115
6,3,0,0,115
6,4,0,0,115
6,5,0,0,115
6,6,0,0,115
7,1,0,0,115
7,2,0,0,115
7,3,0,0,115
7,4,0,0,115
8,1,3,0,115
8,2,0,0,115
8,3,0,0,115
8,4,0,0,115
8,5,9,0,115
8,6,0,0,115
9,1,2,0,115
9,2,31,0,115
9,3,3,0,115
9,4,233,0,115
9,5,2,0,115
9,6,7,0,115
10,1,0,0,115
10,2,1,0,115
10,3,0,0,115
10,4,0,0,115
10,5,15,0,115
10,6,2,0,115
11,1,1,0,115
11,2,0,0,115
11,3,0,0,115
11,4,0,0,115
11,5,0,0,115
11,6,0,0,115
12,1,1,0,115
12,2,3,0,115
12,3,3,0,115
12,4,6,0,115
12,5,7,0,115
12,6,0,0,115
13,1,0,0,115
13,2,0,0,115
13,3,2,0,115
13,4,0,0,115
13,5,0,0,115
13,6,0,0,115
14,1,5,0,115
14,2,0,0,115
14,3,0,0,115
14,4,0,0,115
14,5,2,0,115
14,6,0,0,115
15,1,0,0,115
15,2,0,0,115
15,3,0,0,115
15,4,0,0,115
15,5,0,0,115
15,6,0,0,115
16,1,0,0,115
16,2,0,0,115
16,3,0,0,115
16,4,0,0,115
16,5,0,0,115
16,6,1,0,115
17,1,0,0,115
17,2,0,0,115
17,3,0,0,115
17,4,0,0,115
17,5,0,0,115
17,6,0,0,115
18,1,0,0,115
18,2,0,0,115
1,1,1,0,116
1,2,1,0,116
1,3,0,0,116
1,4,0,0,116
2,1,3,0,116
2,2,0,0,116
2,3,0,0,116
2,4,0,0,116
2,5,3,0,116
2,6,2,0,116
3,1,5,0,116
3,2,0,0,116
3,3,0,0,116
3,4,0,0,116
3,5,1,0,116
3,6,0,0,116
4,1,1,0,116
4,2,0,0,116
4,3,1,0,116
4,4,0,0,116
4,5,1,0,116
4,6,0,0,116
5,1,0,0,116
5,2,12,0,116
5,3,102,0,116
5,4,0,0,116
5,5,2,0,116
5,6,3,0,116
6,1,0,0,116
6,2,0,0,116
6,3,0,0,116
6,4,0,0,116
6,5,0,0,116
6,6,0,0,116
7,1,0,0,116
7,2,0,0,116
7,3,0,0,116
7,4,0,0,116
8,1,0,0,116
8,2,2,0,116
8,3,0,0,116
8,4,0,0,116
8,5,1,0,116
8,6,0,0,116
9,1,0,0,116
9,2,2,0,116
9,3,0,0,116
9,4,22,0,116
9,5,2,0,116
9,6,1,0,116
10,1,2,0,116
10,2,3,0,116
10,3,2,0,116
10,4,0,0,116
10,5,14,0,116
10,6,0,0,116
11,1,0,0,116
11,2,0,0,116
11,3,0,0,116
11,4,0,0,116
11,5,0,0,116
11,6,0,0,116
12,1,3,0,116
12,2,6,0,116
12,3,2,0,116
12,4,2,0,116
12,5,2,0,116
12,6,0,0,116
13,1,1,0,116
13,2,0,0,116
13,3,0,0,116
13,4,0,0,116
13,5,0,0,116
13,6,0,0,116
14,1,3,0,116
14,2,0,0,116
14,3,0,0,116
14,4,0,0,116
14,5,0,0,116
14,6,1,0,116
15,1,0,0,116
15,2,0,0,116
15,3,0,0,116
15,4,0,0,116
15,5,0,0,116
15,6,0,0,116
16,1,0,0,116
16,2,2,0,116
16,3,0,0,116
16,4,0,0,116
16,5,0,0,116
16,6,2,0,116
17,1,0,0,116
17,2,1,0,116
17,3,0,0,116
17,4,0,0,116
17,5,0,0,116
17,6,0,0,116
18,1,0,0,116
18,2,0,0,116
1,1,0,0,117
1,2,0,0,117
1,3,0,0,117
1,4,0,0,117
2,1,5,0,117
2,2,0,0,117
2,3,0,0,117
2,4,0,0,117
2,5,5,0,117
2,6,1,0,117
3,1,23,0,117
3,2,0,0,117
3,3,3,0,117
3,4,0,0,117
3,5,10,0,117
3,6,0,0,117
4,1,0,0,117
4,2,0,0,117
4,3,0,0,117
4,4,4,0,117
4,5,0,0,117
4,6,0,0,117
5,1,0,0,117
5,2,15,0,117
5,3,18,0,117
5,4,1,0,117
5,5,4,0,117
5,6,1,0,117
6,1,0,0,117
6,2,1,0,117
6,3,0,0,117
6,4,0,0,117
6,5,0,0,117
6,6,0,0,117
7,1,0,0,117
7,2,0,0,117
7,3,0,0,117
7,4,0,0,117
8,1,0,0,117
8,2,0,0,117
8,3,0,0,117
8,4,0,0,117
8,5,0,0,117
8,6,0,0,117
9,1,2,0,117
9,2,4,0,117
9,3,1,0,117
9,4,92,0,117
9,5,4,0,117
9,6,0,0,117
10,1,0,0,117
10,2,0,0,117
10,3,0,0,117
10,4,0,0,117
10,5,14,0,117
10,6,2,0,117
11,1,71,0,117
11,2,0,0,117
11,3,0,0,117
11,4,0,0,117
11,5,1,0,117
11,6,1,0,117
12,1,0,0,117
12,2,0,0,117
12,3,12,0,117
12,4,6,0,117
12,5,0,0,117
12,6,0,0,117
13,1,0,0,117
13,2,0,0,117
13,3,2,0,117
13,4,0,0,117
13,5,0,0,117
13,6,0,0,117
14,1,2,0,117
14,2,0,0,117
14,3,0,0,117
14,4,0,0,117
14,5,0,0,117
14,6,0,0,117
15,1,0,0,117
15,2,0,0,117
15,3,0,0,117
15,4,0,0,117
15,5,0,0,117
15,6,0,0,117
16,1,0,0,117
16,2,4,0,117
16,3,0,0,117
16,4,0,0,117
16,5,2,0,117
16,6,1,0,117
17,1,0,0,117
17,2,0,0,117
17,3,0,0,117
17,4,0,0,117
17,5,0,0,117
17,6,0,0,117
18,1,0,0,117
18,2,0,0,117
1,1,0,0,118
1,2,0,0,118
1,3,0,0,118
1,4,0,0,118
2,1,2,0,118
2,2,1,0,118
2,3,0,0,118
2,4,0,0,118
2,5,1,0,118
2,6,0,0,118
3,1,11,0,118
3,2,1,0,118
3,3,0,0,118
3,4,0,0,118
3,5,1,0,118
3,6,0,0,118
4,1,0,0,118
4,2,0,0,118
4,3,3,0,118
4,4,5,0,118
4,5,0,0,118
4,6,0,0,118
5,1,0,0,118
5,2,9,0,118
5,3,8,0,118
5,4,0,0,118
5,5,0,0,118
5,6,0,0,118
6,1,3,0,118
6,2,0,0,118
6,3,2,0,118
6,4,0,0,118
6,5,0,0,118
6,6,0,0,118
7,1,0,0,118
7,2,0,0,118
7,3,0,0,118
7,4,0,0,118
8,1,0,0,118
8,2,0,0,118
8,3,0,0,118
8,4,0,0,118
8,5,0,0,118
8,6,0,0,118
9,1,9,0,118
9,2,0,0,118
9,3,0,0,118
9,4,74,0,118
9,5,2,0,118
9,6,0,0,118
10,1,0,0,118
10,2,0,0,118
10,3,0,0,118
10,4,0,0,118
10,5,3,0,118
10,6,0,0,118
11,1,2,0,118
11,2,0,0,118
11,3,0,0,118
11,4,0,0,118
11,5,0,0,118
11,6,0,0,118
12,1,0,0,118
12,2,2,0,118
12,3,12,0,118
12,4,1,0,118
12,5,0,0,118
12,6,0,0,118
13,1,0,0,118
13,2,0,0,118
13,3,0,0,118
13,4,0,0,118
13,5,0,0,118
13,6,0,0,118
14,1,3,0,118
14,2,0,0,118
14,3,0,0,118
14,4,0,0,118
14,5,0,0,118
14,6,0,0,118
15,1,0,0,118
15,2,0,0,118
15,3,0,0,118
15,4,0,0,118
15,5,0,0,118
15,6,0,0,118
16,1,0,0,118
16,2,0,0,118
16,3,0,0,118
16,4,0,0,118
16,5,0,0,118
16,6,0,0,118
17,1,0,0,118
17,2,0,0,118
17,3,0,0,118
17,4,0,0,118
17,5,0,0,118
17,6,0,0,118
18,1,0,0,118
18,2,0,0,118
1,1,0,0,119
1,2,0,0,119
1,3,0,0,119
1,4,0,0,119
2,1,0,0,119
2,2,0,0,119
2,3,0,0,119
2,4,0,0,119
2,5,0,0,119
2,6,0,0,119
3,1,1,0,119
3,2,0,0,119
3,3,6,0,119
3,4,0,0,119
3,5,0,0,119
3,6,0,0,119
4,1,0,0,119
4,2,0,0,119
4,3,0,0,119
4,4,1,0,119
4,5,4,0,119
4,6,0,0,119
5,1,0,0,119
5,2,0,0,119
5,3,1,0,119
5,4,0,0,119
5,5,6,0,119
5,6,0,0,119
6,1,0,0,119
6,2,0,0,119
6,3,0,0,119
6,4,0,0,119
6,5,6,0,119
6,6,0,0,119
7,1,0,0,119
7,2,0,0,119
7,3,0,0,119
7,4,0,0,119
8,1,0,0,119
8,2,5,0,119
8,3,0,0,119
8,4,45,0,119
8,5,0,0,119
8,6,0,0,119
9,1,10,0,119
9,2,2,0,119
9,3,2,0,119
9,4,4,0,119
9,5,3,0,119
9,6,3,0,119
10,1,1,0,119
10,2,1,0,119
10,3,0,0,119
10,4,0,0,119
10,5,0,0,119
10,6,0,0,119
11,1,2,0,119
11,2,0,0,119
11,3,0,0,119
11,4,0,0,119
11,5,0,0,119
11,6,1,0,119
12,1,0,0,119
12,2,5,0,119
12,3,3,0,119
12,4,1,0,119
12,5,26,0,119
12,6,2,0,119
13,1,0,0,119
13,2,0,0,119
13,3,0,0,119
13,4,0,0,119
13,5,0,0,119
13,6,0,0,119
14,1,0,0,119
14,2,0,0,119
14,3,0,0,119
14,4,0,0,119
14,5,0,0,119
14,6,0,0,119
15,1,0,0,119
15,2,1,0,119
15,3,0,0,119
15,4,0,0,119
15,5,0,0,119
15,6,0,0,119
16,1,0,0,119
16,2,1,0,119
16,3,0,0,119
16,4,0,0,119
16,5,1,0,119
16,6,0,0,119
17,1,0,0,119
17,2,0,0,119
17,3,0,0,119
17,4,0,0,119
17,5,0,0,119
17,6,0,0,119
18,1,0,0,119
18,2,0,0,119
1,1,7,0,11
1,2,0,0,11
1,3,1,0,11
1,4,5,0,11
1,5,7,0,11
1,6,8,0,11
1,7,7,0,11
2,1,0,0,11
2,2,0,0,11
2,3,0,0,11
2,4,0,0,11
2,5,0,0,11
3,1,0,0,11
3,2,0,0,11
3,3,0,0,11
3,4,0,0,11
3,5,0,0,11
3,6,0,0,11
3,7,0,0,11
4,1,29,0,11
4,2,6,0,11
4,3,7,0,11
4,4,1,0,11
4,5,2,0,11
4,6,3,0,11
5,1,60,0,11
5,2,25,0,11
5,3,0,0,11
5,4,95,0,11
5,5,0,0,11
5,6,0,0,11
5,7,2,0,11
6,1,20,0,11
6,2,205,0,11
6,3,6,0,11
6,4,14,0,11
6,5,156,0,11
6,6,38,0,11
6,7,6,0,11
7,1,1,0,11
7,2,1,0,11
7,3,0,0,11
7,4,2,0,11
7,5,1,0,11
7,6,0,0,11
7,7,0,0,11
8,1,4,0,11
8,2,5,0,11
8,3,0,0,11
8,4,0,0,11
8,5,0,0,11
8,6,0,0,11
8,7,0,0,11
9,1,8,0,11
9,2,2,0,11
9,3,6,0,11
9,4,1,0,11
9,5,0,0,11
9,6,1,0,11
9,7,4,0,11
10,1,28,0,11
10,2,5,0,11
10,3,24,0,11
10,4,1,0,11
10,5,14,0,11
10,6,1,0,11
10,7,0,0,11
11,1,5,0,11
11,2,0,0,11
11,3,1,0,11
11,4,3,0,11
11,5,8,0,11
11,6,0,0,11
11,7,0,0,11
12,1,4,0,11
12,2,444,0,11
12,3,5,0,11
12,4,19,0,11
12,5,8,0,11
12,6,29,0,11
12,7,1,0,11
13,1,132,0,11
13,2,11,0,11
13,3,7,0,11
13,4,17,0,11
13,5,3,0,11
13,6,6,0,11
13,7,11,0,11
14,1,251,0,11
14,2,104,0,11
14,3,4,0,11
14,4,11,0,11
14,5,5,0,11
14,6,87,0,11
14,7,6,0,11
15,1,1,0,11
15,2,0,0,11
15,3,1,0,11
15,4,0,0,11
15,5,0,0,11
15,6,1,0,11
15,7,0,0,11
16,1,2,0,11
16,2,25,0,11
16,3,3,0,11
16,4,1,0,11
16,5,0,0,11
16,6,0,0,11
16,7,2,0,11
17,1,11,0,11
17,2,1,0,11
17,3,7,0,11
17,4,7,0,11
17,5,0,0,11
17,6,1,0,11
17,7,1,0,11
18,1,0,0,11
18,2,1,0,11
18,3,1,0,11
18,4,0,0,11
1,1,2,0,120
1,2,1,0,120
1,3,0,0,120
1,4,0,0,120
2,1,1,0,120
2,2,2,0,120
2,3,1,0,120
2,4,0,0,120
2,5,9,0,120
2,6,0,0,120
3,1,8,0,120
3,2,0,0,120
3,3,2,0,120
3,4,1,0,120
3,5,0,0,120
3,6,0,0,120
4,1,1,0,120
4,2,0,0,120
4,3,3,0,120
4,4,0,0,120
4,5,0,0,120
4,6,0,0,120
5,1,32,0,120
5,2,7,0,120
5,3,2,0,120
5,4,0,0,120
5,5,59,0,120
5,6,5,0,120
6,1,0,0,120
6,2,0,0,120
6,3,0,0,120
6,4,0,0,120
6,5,2,0,120
6,6,0,0,120
7,1,2,0,120
7,2,0,0,120
7,3,0,0,120
7,4,0,0,120
8,1,0,0,120
8,2,8,0,120
8,3,6,0,120
8,4,8,0,120
8,5,0,0,120
8,6,1,0,120
9,1,17,0,120
9,2,18,0,120
9,3,11,0,120
9,4,6,0,120
9,5,38,0,120
9,6,25,0,120
10,1,4,0,120
10,2,0,0,120
10,3,2,0,120
10,4,0,0,120
10,5,0,0,120
10,6,0,0,120
11,1,0,0,120
11,2,0,0,120
11,3,0,0,120
11,4,0,0,120
11,5,0,0,120
11,6,0,0,120
12,1,5,0,120
12,2,7,0,120
12,3,0,0,120
12,4,9,0,120
12,5,44,0,120
12,6,0,0,120
13,1,0,0,120
13,2,0,0,120
13,3,1,0,120
13,4,0,0,120
13,5,0,0,120
13,6,3,0,120
14,1,3,0,120
14,2,0,0,120
14,3,0,0,120
14,4,0,0,120
14,5,0,0,120
14,6,0,0,120
15,1,4,0,120
15,2,0,0,120
15,3,0,0,120
15,4,0,0,120
15,5,0,0,120
15,6,1,0,120
16,1,1,0,120
16,2,16,0,120
16,3,0,0,120
16,4,3,0,120
16,5,66,0,120
16,6,0,0,120
17,1,0,0,120
17,2,0,0,120
17,3,0,0,120
17,4,0,0,120
17,5,0,0,120
17,6,0,0,120
18,1,0,0,120
18,2,0,0,120
1,1,3,0,121
1,2,0,0,121
1,3,0,0,121
1,4,0,0,121
2,1,32,0,121
2,2,31,0,121
2,3,4,0,121
2,4,33,0,121
2,5,74,0,121
2,6,11,0,121
3,1,341,0,121
3,2,10,0,121
3,3,52,0,121
3,4,35,0,121
3,5,22,0,121
3,6,0,0,121
4,1,31,0,121
4,2,21,0,121
4,3,5,0,121
4,4,14,0,121
4,5,29,0,121
4,6,4,0,121
5,1,151,0,121
5,2,211,0,121
5,3,32,0,121
5,4,45,0,121
5,5,277,0,121
5,6,1334,0,121
6,1,16,0,121
6,2,15,0,121
6,3,10,0,121
6,4,3,0,121
6,5,8,0,121
6,6,5,0,121
7,1,28,0,121
7,2,13,0,121
7,3,40,0,121
7,4,3,0,121
8,1,36,0,121
8,2,189,0,121
8,3,17,0,121
8,4,74,0,121
8,5,8,0,121
8,6,68,0,121
9,1,118,0,121
9,2,74,0,121
9,3,43,0,121
9,4,178,0,121
9,5,1040,0,121
9,6,288,0,121
10,1,77,0,121
10,2,50,0,121
10,3,357,0,121
10,4,20,0,121
10,5,124,0,121
10,6,11,0,121
11,1,202,0,121
11,2,19,0,121
11,3,2,0,121
11,4,2,0,121
11,5,4,0,121
11,6,52,0,121
12,1,108,0,121
12,2,93,0,121
12,3,32,0,121
12,4,290,0,121
12,5,347,0,121
12,6,72,0,121
13,1,12,0,121
13,2,1,0,121
13,3,6,0,121
13,4,433,0,121
13,5,92,0,121
13,6,33,0,121
14,1,69,0,121
14,2,15,0,121
14,3,6,0,121
14,4,3,0,121
14,5,9,0,121
14,6,4,0,121
15,1,8,0,121
15,2,3,0,121
15,3,0,0,121
15,4,1,0,121
15,5,0,0,121
15,6,4,0,121
16,1,25,0,121
16,2,20,0,121
16,3,39,0,121
16,4,7,0,121
16,5,14,0,121
16,6,46,0,121
17,1,5,0,121
17,2,48,0,121
17,3,2,0,121
17,4,2,0,121
17,5,1,0,121
17,6,1,0,121
18,1,3,0,121
18,2,1,0,121
1,1,0,0,122
1,2,0,0,122
1,3,0,0,122
1,4,0,0,122
2,1,18,0,122
2,2,2,0,122
2,3,0,0,122
2,4,0,0,122
2,5,4,0,122
2,6,11,0,122
3,1,104,0,122
3,2,1,0,122
3,3,1,0,122
3,4,4,0,122
3,5,9,0,122
3,6,0,0,122
4,1,4,0,122
4,2,0,0,122
4,3,34,0,122
4,4,36,0,122
4,5,2,0,122
4,6,0,0,122
5,1,8,0,122
5,2,35,0,122
5,3,13,0,122
5,4,10,0,122
5,5,15,0,122
5,6,26,0,122
6,1,0,0,122
6,2,0,0,122
6,3,3,0,122
6,4,0,0,122
6,5,1,0,122
6,6,3,0,122
7,1,0,0,122
7,2,0,0,122
7,3,1,0,122
7,4,3,0,122
8,1,10,0,122
8,2,2,0,122
8,3,4,0,122
8,4,3,0,122
8,5,60,0,122
8,6,0,0,122
9,1,73,0,122
9,2,44,0,122
9,3,2,0,122
9,4,656,0,122
9,5,24,0,122
9,6,22,0,122
10,1,6,0,122
10,2,10,0,122
10,3,1,0,122
10,4,1,0,122
10,5,64,0,122
10,6,1,0,122
11,1,16,0,122
11,2,1,0,122
11,3,0,0,122
11,4,0,0,122
11,5,0,0,122
11,6,3,0,122
12,1,12,0,122
12,2,18,0,122
12,3,13,0,122
12,4,65,0,122
12,5,5,0,122
12,6,0,0,122
13,1,1,0,122
13,2,1,0,122
13,3,3,0,122
13,4,2,0,122
13,5,1,0,122
13,6,1,0,122
14,1,23,0,122
14,2,4,0,122
14,3,2,0,122
14,4,1,0,122
14,5,3,0,122
14,6,2,0,122
15,1,1,0,122
15,2,0,0,122
15,3,0,0,122
15,4,0,0,122
15,5,0,0,122
15,6,0,0,122
16,1,0,0,122
16,2,1,0,122
16,3,0,0,122
16,4,4,0,122
16,5,0,0,122
16,6,3,0,122
17,1,1,0,122
17,2,0,0,122
17,3,2,0,122
17,4,0,0,122
17,5,0,0,122
17,6,1,0,122
18,1,2,0,122
18,2,1,0,122
1,1,0,0,123
1,2,0,0,123
1,3,0,0,123
1,4,0,0,123
2,1,6,0,123
2,2,3,0,123
2,3,0,0,123
2,4,0,0,123
2,5,7,0,123
2,6,1,0,123
3,1,19,0,123
3,2,2,0,123
3,3,4,0,123
3,4,6,0,123
3,5,0,0,123
3,6,0,0,123
4,1,0,0,123
4,2,1,0,123
4,3,0,0,123
4,4,0,0,123
4,5,0,0,123
4,6,1,0,123
5,1,37,0,123
5,2,29,0,123
5,3,2,0,123
5,4,7,0,123
5,5,30,0,123
5,6,21,0,123
6,1,1,0,123
6,2,1,0,123
6,3,0,0,123
6,4,0,0,123
6,5,0,0,123
6,6,0,0,123
7,1,1,0,123
7,2,0,0,123
7,3,2,0,123
7,4,0,0,123
8,1,50,0,123
8,2,15,0,123
8,3,391,0,123
8,4,8,0,123
8,5,0,0,123
8,6,5,0,123
9,1,5,0,123
9,2,1,0,123
9,3,5,0,123
9,4,2,0,123
9,5,36,0,123
9,6,4,0,123
10,1,13,0,123
10,2,1,0,123
10,3,37,0,123
10,4,1,0,123
10,5,0,0,123
10,6,0,0,123
11,1,3,0,123
11,2,0,0,123
11,3,1,0,123
11,4,0,0,123
11,5,0,0,123
11,6,2,0,123
12,1,43,0,123
12,2,11,0,123
12,3,2,0,123
12,4,84,0,123
12,5,21,0,123
12,6,2,0,123
13,1,0,0,123
13,2,0,0,123
13,3,0,0,123
13,4,6,0,123
13,5,0,0,123
13,6,1,0,123
14,1,9,0,123
14,2,0,0,123
14,3,0,0,123
14,4,4,0,123
14,5,0,0,123
14,6,0,0,123
15,1,0,0,123
15,2,1,0,123
15,3,0,0,123
15,4,0,0,123
15,5,0,0,123
15,6,0,0,123
16,1,0,0,123
16,2,4,0,123
16,3,3,0,123
16,4,1,0,123
16,5,2,0,123
16,6,7,0,123
17,1,2,0,123
17,2,0,0,123
17,3,0,0,123
17,4,0,0,123
17,5,0,0,123
17,6,0,0,123
18,1,0,0,123
18,2,0,0,123
1,1,0,0,124
1,2,2,0,124
1,3,0,0,124
1,4,0,0,124
2,1,4,0,124
2,2,0,0,124
2,3,0,0,124
2,4,3,0,124
2,5,3,0,124
2,6,0,0,124
3,1,9,0,124
3,2,3,0,124
3,3,16,0,124
3,4,2,0,124
3,5,2,0,124
3,6,0,0,124
4,1,4,0,124
4,2,1,0,124
4,3,2,0,124
4,4,4,0,124
4,5,0,0,124
4,6,1,0,124
5,1,32,0,124
5,2,25,0,124
5,3,3,0,124
5,4,16,0,124
5,5,100,0,124
5,6,80,0,124
6,1,0,0,124
6,2,0,0,124
6,3,1,0,124
6,4,0,0,124
6,5,0,0,124
6,6,0,0,124
7,1,9,0,124
7,2,0,0,124
7,3,6,0,124
7,4,0,0,124
8,1,1,0,124
8,2,12,0,124
8,3,0,0,124
8,4,6,0,124
8,5,4,0,124
8,6,5,0,124
9,1,15,0,124
9,2,12,0,124
9,3,3,0,124
9,4,9,0,124
9,5,140,0,124
9,6,76,0,124
10,1,4,0,124
10,2,10,0,124
10,3,33,0,124
10,4,0,0,124
10,5,16,0,124
10,6,1,0,124
11,1,28,0,124
11,2,1,0,124
11,3,0,0,124
11,4,0,0,124
11,5,0,0,124
11,6,5,0,124
12,1,114,0,124
12,2,65,0,124
12,3,1,0,124
12,4,142,0,124
12,5,28,0,124
12,6,24,0,124
13,1,1,0,124
13,2,1,0,124
13,3,2,0,124
13,4,34,0,124
13,5,5,0,124
13,6,9,0,124
14,1,3,0,124
14,2,1,0,124
14,3,0,0,124
14,4,0,0,124
14,5,5,0,124
14,6,0,0,124
15,1,1,0,124
15,2,0,0,124
15,3,0,0,124
15,4,0,0,124
15,5,0,0,124
15,6,0,0,124
16,1,1,0,124
16,2,0,0,124
16,3,3,0,124
16,4,5,0,124
16,5,0,0,124
16,6,13,0,124
17,1,0,0,124
17,2,5,0,124
17,3,0,0,124
17,4,7,0,124
17,5,0,0,124
17,6,1,0,124
18,1,0,0,124
18,2,0,0,124
1,1,0,0,125
1,2,0,0,125
1,3,0,0,125
1,4,0,0,125
2,1,0,0,125
