nlista,nlistamacro,nrcandi,nome,nome2,blocco_ins,idComune
14,6,9,STEFANIA PALAZZESI,STEFANIA PALAZZESI,N,56
14,6,4,MIRKO BILO',MIRKO BILO',N,56
14,6,2,ALBERTO MARIA ALESSANDRINI PASSARINI,ALBERTO MARIA ALESSANDRINI PASSARINI,N,56
14,6,5,CHIARA BIONDI,CHIARA BIONDI,N,56
14,6,6,LINDITA ELEZI detta LINDA,LINDITA ELEZI detta LINDA,N,56
14,6,3,ANTONELLA ANDREOLI,ANTONELLA ANDREOLI,N,56
14,6,1,SANDRO ZAFFIRI,SANDRO ZAFFIRI,N,56
14,6,7,ANGELA GALASSI,ANGELA GALASSI,N,56
14,6,8,MILCO MARIANI,MILCO MARIANI,N,56
15,8,6,MAURIZIO GRILLI,MAURIZIO GRILLI,N,56
15,8,2,CORRADO CANAFOGLIA,CORRADO CANAFOGLIA,N,56
15,8,5,MARIA LUISA CERIONI,MARIA LUISA CERIONI,N,56
15,8,7,PIERLUCA MILLETTI,PIERLUCA MILLETTI,N,56
15,8,1,YASMIN AL DIRY,YASMIN AL DIRY,N,56
15,8,3,GIANLUCA CASTAGNANI,GIANLUCA CASTAGNANI,N,56
15,8,4,CRISTINA CASTELLANI,CRISTINA CASTELLANI,N,56
15,8,8,ALESSANDRO TEODORI,ALESSANDRO TEODORI,N,56
15,8,9,MELISSA SIMONA SCIACCA,MELISSA SIMONA SCIACCA,N,56
16,10,3,AGOSTINO BRESCINI,AGOSTINO BRESCINI,N,56
16,10,1,PAOLA BELARDINELLI,PAOLA BELARDINELLI,N,56
16,10,2,ALESSANDRO BRANCHESI,ALESSANDRO BRANCHESI,N,56
16,10,4,MARIO CANINO,MARIO CANINO,N,56
16,10,5,TIZIANA CHIAROTTI,TIZIANA CHIAROTTI,N,56
16,10,6,CRISTINA DE FELICE,CRISTINA DE FELICE,N,56
16,10,7,GABRIELE GALEAZZI,GABRIELE GALEAZZI,N,56
16,10,8,FABIANA IPPOLITI,FABIANA IPPOLITI,N,56
16,10,9,ANTONIO TIRINI,ANTONIO TIRINI,N,56
17,5,2,MIRELLA BATTISTONI,MIRELLA BATTISTONI,N,56
17,5,4,CARLO CICCIOLI,CARLO CICCIOLI,N,56
17,5,5,RENATO FRONTINI,RENATO FRONTINI,N,56
17,5,3,GOFFREDO BRANDONI,GOFFREDO BRANDONI,N,56
17,5,1,MARCO AUSILI,MARCO AUSILI,N,56
17,5,9,LORENZO RABINI,LORENZO RABINI,N,56
17,5,6,MILVA MAGNANI,MILVA MAGNANI,N,56
17,5,7,MARIA GRAZIA MARIANI in STROLOGO,MARIA GRAZIA MARIANI in STROLOGO,N,56
17,5,8,CINZIA PETETTA,CINZIA PETETTA,N,56
1,2,1,ROSELLA SBARBATI,ROSELLA SBARBATI,N,57
1,2,2,CLAUDIO PIERSIMONI,CLAUDIO PIERSIMONI,N,57
1,2,3,JONATHAN McCARTHY,JONATHAN McCARTHY,N,57
1,2,4,ENZO D'ADDESA,ENZO D'ADDESA,N,57
1,2,5,IPPOLITA ALTEA NORI,IPPOLITA ALTEA NORI,N,57
1,2,6,SILVANA CARLETTI,SILVANA CARLETTI,N,57
1,2,7,JONATA GIACCHETTA,JONATA GIACCHETTA,N,57
1,2,8,LUIGI SBAFFO,LUIGI SBAFFO,N,57
1,2,9,GIULIANA BIANCHINI,GIULIANA BIANCHINI,N,57
2,3,1,ALESSANDRO TULLI,ALESSANDRO TULLI,N,57
2,3,2,CHIARA BOCCAPIANOLA,CHIARA BOCCAPIANOLA,N,57
2,3,3,ANDREA GIONGO,ANDREA GIONGO,N,57
2,3,4,MARIA DANIELA FERRI,MARIA DANIELA FERRI,N,57
3,16,9,GIORGIA FABRI,GIORGIA FABRI,N,57
3,16,3,EMANUELE LODOLINI,EMANUELE LODOLINI,N,57
3,16,1,ANTONIO MASTROVINCENZO,ANTONIO MASTROVINCENZO,N,57
3,16,7,MANUELA CARLONI,MANUELA CARLONI,N,57
3,16,2,MANUELA BORA,MANUELA BORA,N,57
3,16,4,MIRELLA GIANGIACOMI detta MIMMI,MIRELLA GIANGIACOMI detta MIMMI,N,57
3,16,5,FABIO STURANI,FABIO STURANI,N,57
3,16,6,MAURO PELLEGRINI,MAURO PELLEGRINI,N,57
3,16,8,MICHELA BELLOMARIA,MICHELA BELLOMARIA,N,57
4,14,1,FABIOLA CAPRARI,FABIOLA CAPRARI,N,57
4,14,2,NICOLETTA CELLA,NICOLETTA CELLA,N,57
4,14,3,MARIA TERESA CHECHILE,MARIA TERESA CHECHILE,N,57
4,14,4,FRANCO FEDERICI,FRANCO FEDERICI,N,57
4,14,5,ANTONIO GITTO,ANTONIO GITTO,N,57
4,14,6,MAURIZIO MARCHIONNI,MAURIZIO MARCHIONNI,N,57
4,14,7,GIACOMO MARINELLI,GIACOMO MARINELLI,N,57
4,14,8,FRANCESCO POSSANZINI,FRANCESCO POSSANZINI,N,57
4,14,9,PAOLA ZIVCOVICH,PAOLA ZIVCOVICH,N,57
5,15,4,ELSA FROGIONI,ELSA FROGIONI,N,57
5,15,1,GIOVANNI MAGGI detto GIANNI,GIOVANNI MAGGI detto GIANNI,N,57
5,15,2,SERENA CAVALLETTI,SERENA CAVALLETTI,N,57
5,15,3,MARIA PIA LETIZIA BACCHIELLI,MARIA PIA LETIZIA BACCHIELLI,N,57
5,15,5,RITA GIACCONI,RITA GIACCONI,N,57
5,15,6,GABRIELE MAZZUFERI,GABRIELE MAZZUFERI,N,57
5,15,7,ANDREA MOSCONI,ANDREA MOSCONI,N,57
5,15,8,CARLO SORPINO,CARLO SORPINO,N,57
5,15,9,SALVATORE TARANTINI,SALVATORE TARANTINI,N,57
6,17,4,MASSIMO MARCELLINI,MASSIMO MARCELLINI,N,57
6,17,3,LUISA LATTANZI,LUISA LATTANZI,N,57
6,17,6,UGO PESCIARELLI,UGO PESCIARELLI,N,57
6,17,7,AUGUSTO TACCALITI,AUGUSTO TACCALITI,N,57
6,17,1,SOFIA GIOVANNETTI,SOFIA GIOVANNETTI,N,57
6,17,2,MARCO GNOCCHINI,MARCO GNOCCHINI,N,57
6,17,5,MARIA GRAZIA OMBROSI,MARIA GRAZIA OMBROSI,N,57
6,17,8,ANNA VIRGINIA VINCENZONI,ANNA VIRGINIA VINCENZONI,N,57
6,17,9,MAURIZIO ZANDEGU',MAURIZIO ZANDEGU',N,57
7,18,3,LUCA SANTARELLI,LUCA SANTARELLI,N,57
7,18,1,MATTIA MORBIDONI,MATTIA MORBIDONI,N,57
7,18,2,FRANCESCA PETRINI,FRANCESCA PETRINI,N,57
7,18,4,GIANCARLO SAGRAMOLA,GIANCARLO SAGRAMOLA,N,57
7,18,5,ROBERTO RUBEGNI,ROBERTO RUBEGNI,N,57
7,18,6,GIANNA CAPUZZO,GIANNA CAPUZZO,N,57
7,18,7,DILETTA DOFFO,DILETTA DOFFO,N,57
7,18,8,CORRADO MANZOTTI,CORRADO MANZOTTI,N,57
7,18,9,ROSITA REMINI,ROSITA REMINI,N,57
8,13,7,CARLO MARIA PESARESI,CARLO MARIA PESARESI,N,57
8,13,8,PAOLA SOVERCHIA,PAOLA SOVERCHIA,N,57
8,13,1,GRAZIANO FIORETTI,GRAZIANO FIORETTI,N,57
8,13,2,ITALO D'ANGELO,ITALO D'ANGELO,N,57
8,13,3,AHMAD AMER DACHAN,AHMAD AMER DACHAN,N,57
8,13,4,ROSSELLA DADEA,ROSSELLA DADEA,N,57
8,13,5,GIAMPIERO-GABRIO MARINELLI,GIAMPIERO-GABRIO MARINELLI,N,57
8,13,6,ANTONELLA MORETTO,ANTONELLA MORETTO,N,57
8,13,9,DEBORA VICO,DEBORA VICO,N,57
9,12,1,STEFANIA MARTINANGELI,STEFANIA MARTINANGELI,N,57
9,12,2,ANDREA QUATTRINI,ANDREA QUATTRINI,N,57
9,12,3,STEFANIA PANCIONI,STEFANIA PANCIONI,N,57
9,12,4,ROBERTO BRACCIATELLI,ROBERTO BRACCIATELLI,N,57
9,12,5,PAOLO PALADINI,PAOLO PALADINI,N,57
9,12,6,IOSELITO ARCIONI,IOSELITO ARCIONI,N,57
9,12,7,ROMINA CALVANI,ROMINA CALVANI,N,57
9,12,8,SERGIO FORIA,SERGIO FORIA,N,57
9,12,9,SIMONA LUPINI,SIMONA LUPINI,N,57
10,11,1,ROBERTO MANCINI,ROBERTO MANCINI,N,57
10,11,2,LUCIA ALBANESI,LUCIA ALBANESI,N,57
10,11,9,EMANUELA SBRISCIA FIORETTI,EMANUELA SBRISCIA FIORETTI,N,57
10,11,3,ANDREA ANTOLINI,ANDREA ANTOLINI,N,57
10,11,4,MAURO BORIONI,MAURO BORIONI,N,57
10,11,5,PAOLO CAMPANELLI,PAOLO CAMPANELLI,N,57
10,11,6,GIUSEPPE CIARROCCHI,GIUSEPPE CIARROCCHI,N,57
10,11,7,LARA POLITA,LARA POLITA,N,57
10,11,8,MARIA LETIZIA RUELLO,MARIA LETIZIA RUELLO,N,57
11,4,1,FABIO PASQUINELLI,FABIO PASQUINELLI,N,57
11,4,2,LAURA BALDELLI,LAURA BALDELLI,N,57
11,4,3,ROSSANA BALESTRA,ROSSANA BALESTRA,N,57
11,4,4,MAURIZIO BELLIGONI,MAURIZIO BELLIGONI,N,57
11,4,5,MATTEO BORRI,MATTEO BORRI,N,57
11,4,6,CANDIDA CARAMANICA,CANDIDA CARAMANICA,N,57
11,4,7,ANDREA GRILLI,ANDREA GRILLI,N,57
11,4,8,MARIA RENATA PRIORI,MARIA RENATA PRIORI,N,57
11,4,9,CARLO ZAMPETTI,CARLO ZAMPETTI,N,57
12,7,5,MAURIZIO DONNINELLI,MAURIZIO DONNINELLI,N,57
12,7,1,PAOLO NICCOLETTI,PAOLO NICCOLETTI,N,57
12,7,2,DINO LATINI,DINO LATINI,N,57
12,7,3,SERGIO CAPITOLI,SERGIO CAPITOLI,N,57
12,7,4,SIMONA CATALANI,SIMONA CATALANI,N,57
12,7,6,KATIA GALLI,KATIA GALLI,N,57
12,7,7,ANNA LUCCHINI,ANNA LUCCHINI,N,57
12,7,8,MARIACHIARA MORONI,MARIACHIARA MORONI,N,57
12,7,9,CORRADO PANETTI,CORRADO PANETTI,N,57
13,9,1,DANIELE SILVETTI,DANIELE SILVETTI,N,57
13,9,6,ROBERTO PARADISI,ROBERTO PARADISI,N,57
13,9,2,ROBERTO BRUNI,ROBERTO BRUNI,N,57
13,9,3,TERESA DAI PRA',TERESA DAI PRA',N,57
13,9,4,ELENA GIOMMETTI,ELENA GIOMMETTI,N,57
13,9,5,SILVIA GREGORI,SILVIA GREGORI,N,57
13,9,7,ALBERTO POSSANZINI,ALBERTO POSSANZINI,N,57
13,9,8,MONICA SANTONI,MONICA SANTONI,N,57
13,9,9,OLINDO STROPPA,OLINDO STROPPA,N,57
14,6,2,ALBERTO MARIA ALESSANDRINI PASSARINI,ALBERTO MARIA ALESSANDRINI PASSARINI,N,57
14,6,9,STEFANIA PALAZZESI,STEFANIA PALAZZESI,N,57
14,6,6,LINDITA ELEZI detta LINDA,LINDITA ELEZI detta LINDA,N,57
14,6,4,MIRKO BILO',MIRKO BILO',N,57
14,6,5,CHIARA BIONDI,CHIARA BIONDI,N,57
14,6,1,SANDRO ZAFFIRI,SANDRO ZAFFIRI,N,57
14,6,3,ANTONELLA ANDREOLI,ANTONELLA ANDREOLI,N,57
14,6,7,ANGELA GALASSI,ANGELA GALASSI,N,57
14,6,8,MILCO MARIANI,MILCO MARIANI,N,57
15,8,2,CORRADO CANAFOGLIA,CORRADO CANAFOGLIA,N,57
15,8,1,YASMIN AL DIRY,YASMIN AL DIRY,N,57
15,8,3,GIANLUCA CASTAGNANI,GIANLUCA CASTAGNANI,N,57
15,8,4,CRISTINA CASTELLANI,CRISTINA CASTELLANI,N,57
15,8,5,MARIA LUISA CERIONI,MARIA LUISA CERIONI,N,57
15,8,6,MAURIZIO GRILLI,MAURIZIO GRILLI,N,57
15,8,7,PIERLUCA MILLETTI,PIERLUCA MILLETTI,N,57
15,8,8,ALESSANDRO TEODORI,ALESSANDRO TEODORI,N,57
15,8,9,MELISSA SIMONA SCIACCA,MELISSA SIMONA SCIACCA,N,57
16,10,1,PAOLA BELARDINELLI,PAOLA BELARDINELLI,N,57
16,10,2,ALESSANDRO BRANCHESI,ALESSANDRO BRANCHESI,N,57
16,10,3,AGOSTINO BRESCINI,AGOSTINO BRESCINI,N,57
16,10,4,MARIO CANINO,MARIO CANINO,N,57
16,10,5,TIZIANA CHIAROTTI,TIZIANA CHIAROTTI,N,57
16,10,6,CRISTINA DE FELICE,CRISTINA DE FELICE,N,57
16,10,7,GABRIELE GALEAZZI,GABRIELE GALEAZZI,N,57
16,10,8,FABIANA IPPOLITI,FABIANA IPPOLITI,N,57
16,10,9,ANTONIO TIRINI,ANTONIO TIRINI,N,57
17,5,4,CARLO CICCIOLI,CARLO CICCIOLI,N,57
17,5,1,MARCO AUSILI,MARCO AUSILI,N,57
17,5,6,MILVA MAGNANI,MILVA MAGNANI,N,57
17,5,9,LORENZO RABINI,LORENZO RABINI,N,57
17,5,2,MIRELLA BATTISTONI,MIRELLA BATTISTONI,N,57
17,5,3,GOFFREDO BRANDONI,GOFFREDO BRANDONI,N,57
17,5,5,RENATO FRONTINI,RENATO FRONTINI,N,57
17,5,7,MARIA GRAZIA MARIANI in STROLOGO,MARIA GRAZIA MARIANI in STROLOGO,N,57
17,5,8,CINZIA PETETTA,CINZIA PETETTA,N,57
1,2,1,ROSELLA SBARBATI,ROSELLA SBARBATI,N,58
1,2,2,CLAUDIO PIERSIMONI,CLAUDIO PIERSIMONI,N,58
1,2,3,JONATHAN McCARTHY,JONATHAN McCARTHY,N,58
1,2,4,ENZO D'ADDESA,ENZO D'ADDESA,N,58
1,2,5,IPPOLITA ALTEA NORI,IPPOLITA ALTEA NORI,N,58
1,2,6,SILVANA CARLETTI,SILVANA CARLETTI,N,58
1,2,7,JONATA GIACCHETTA,JONATA GIACCHETTA,N,58
1,2,8,LUIGI SBAFFO,LUIGI SBAFFO,N,58
1,2,9,GIULIANA BIANCHINI,GIULIANA BIANCHINI,N,58
2,3,1,ALESSANDRO TULLI,ALESSANDRO TULLI,N,58
2,3,2,CHIARA BOCCAPIANOLA,CHIARA BOCCAPIANOLA,N,58
2,3,3,ANDREA GIONGO,ANDREA GIONGO,N,58
2,3,4,MARIA DANIELA FERRI,MARIA DANIELA FERRI,N,58
3,16,3,EMANUELE LODOLINI,EMANUELE LODOLINI,N,58
3,16,2,MANUELA BORA,MANUELA BORA,N,58
3,16,1,ANTONIO MASTROVINCENZO,ANTONIO MASTROVINCENZO,N,58
3,16,9,GIORGIA FABRI,GIORGIA FABRI,N,58
3,16,4,MIRELLA GIANGIACOMI detta MIMMI,MIRELLA GIANGIACOMI detta MIMMI,N,58
3,16,5,FABIO STURANI,FABIO STURANI,N,58
3,16,6,MAURO PELLEGRINI,MAURO PELLEGRINI,N,58
3,16,7,MANUELA CARLONI,MANUELA CARLONI,N,58
3,16,8,MICHELA BELLOMARIA,MICHELA BELLOMARIA,N,58
4,14,1,FABIOLA CAPRARI,FABIOLA CAPRARI,N,58
4,14,2,NICOLETTA CELLA,NICOLETTA CELLA,N,58
4,14,3,MARIA TERESA CHECHILE,MARIA TERESA CHECHILE,N,58
4,14,4,FRANCO FEDERICI,FRANCO FEDERICI,N,58
4,14,5,ANTONIO GITTO,ANTONIO GITTO,N,58
4,14,6,MAURIZIO MARCHIONNI,MAURIZIO MARCHIONNI,N,58
4,14,7,GIACOMO MARINELLI,GIACOMO MARINELLI,N,58
4,14,8,FRANCESCO POSSANZINI,FRANCESCO POSSANZINI,N,58
4,14,9,PAOLA ZIVCOVICH,PAOLA ZIVCOVICH,N,58
5,15,2,SERENA CAVALLETTI,SERENA CAVALLETTI,N,58
5,15,1,GIOVANNI MAGGI detto GIANNI,GIOVANNI MAGGI detto GIANNI,N,58
5,15,3,MARIA PIA LETIZIA BACCHIELLI,MARIA PIA LETIZIA BACCHIELLI,N,58
5,15,4,ELSA FROGIONI,ELSA FROGIONI,N,58
5,15,5,RITA GIACCONI,RITA GIACCONI,N,58
5,15,6,GABRIELE MAZZUFERI,GABRIELE MAZZUFERI,N,58
5,15,7,ANDREA MOSCONI,ANDREA MOSCONI,N,58
5,15,8,CARLO SORPINO,CARLO SORPINO,N,58
5,15,9,SALVATORE TARANTINI,SALVATORE TARANTINI,N,58
6,17,4,MASSIMO MARCELLINI,MASSIMO MARCELLINI,N,58
6,17,1,SOFIA GIOVANNETTI,SOFIA GIOVANNETTI,N,58
6,17,2,MARCO GNOCCHINI,MARCO GNOCCHINI,N,58
6,17,3,LUISA LATTANZI,LUISA LATTANZI,N,58
6,17,5,MARIA GRAZIA OMBROSI,MARIA GRAZIA OMBROSI,N,58
6,17,6,UGO PESCIARELLI,UGO PESCIARELLI,N,58
6,17,7,AUGUSTO TACCALITI,AUGUSTO TACCALITI,N,58
6,17,8,ANNA VIRGINIA VINCENZONI,ANNA VIRGINIA VINCENZONI,N,58
6,17,9,MAURIZIO ZANDEGU',MAURIZIO ZANDEGU',N,58
7,18,3,LUCA SANTARELLI,LUCA SANTARELLI,N,58
7,18,1,MATTIA MORBIDONI,MATTIA MORBIDONI,N,58
7,18,2,FRANCESCA PETRINI,FRANCESCA PETRINI,N,58
7,18,4,GIANCARLO SAGRAMOLA,GIANCARLO SAGRAMOLA,N,58
7,18,5,ROBERTO RUBEGNI,ROBERTO RUBEGNI,N,58
7,18,6,GIANNA CAPUZZO,GIANNA CAPUZZO,N,58
7,18,7,DILETTA DOFFO,DILETTA DOFFO,N,58
7,18,8,CORRADO MANZOTTI,CORRADO MANZOTTI,N,58
7,18,9,ROSITA REMINI,ROSITA REMINI,N,58
8,13,1,GRAZIANO FIORETTI,GRAZIANO FIORETTI,N,58
8,13,7,CARLO MARIA PESARESI,CARLO MARIA PESARESI,N,58
8,13,8,PAOLA SOVERCHIA,PAOLA SOVERCHIA,N,58
8,13,4,ROSSELLA DADEA,ROSSELLA DADEA,N,58
8,13,9,DEBORA VICO,DEBORA VICO,N,58
8,13,2,ITALO D'ANGELO,ITALO D'ANGELO,N,58
8,13,3,AHMAD AMER DACHAN,AHMAD AMER DACHAN,N,58
8,13,5,GIAMPIERO-GABRIO MARINELLI,GIAMPIERO-GABRIO MARINELLI,N,58
8,13,6,ANTONELLA MORETTO,ANTONELLA MORETTO,N,58
9,12,1,STEFANIA MARTINANGELI,STEFANIA MARTINANGELI,N,58
9,12,2,ANDREA QUATTRINI,ANDREA QUATTRINI,N,58
9,12,3,STEFANIA PANCIONI,STEFANIA PANCIONI,N,58
9,12,4,ROBERTO BRACCIATELLI,ROBERTO BRACCIATELLI,N,58
9,12,5,PAOLO PALADINI,PAOLO PALADINI,N,58
9,12,6,IOSELITO ARCIONI,IOSELITO ARCIONI,N,58
9,12,7,ROMINA CALVANI,ROMINA CALVANI,N,58
9,12,8,SERGIO FORIA,SERGIO FORIA,N,58
9,12,9,SIMONA LUPINI,SIMONA LUPINI,N,58
10,11,1,ROBERTO MANCINI,ROBERTO MANCINI,N,58
10,11,4,MAURO BORIONI,MAURO BORIONI,N,58
10,11,2,LUCIA ALBANESI,LUCIA ALBANESI,N,58
10,11,3,ANDREA ANTOLINI,ANDREA ANTOLINI,N,58
10,11,5,PAOLO CAMPANELLI,PAOLO CAMPANELLI,N,58
10,11,6,GIUSEPPE CIARROCCHI,GIUSEPPE CIARROCCHI,N,58
10,11,7,LARA POLITA,LARA POLITA,N,58
10,11,8,MARIA LETIZIA RUELLO,MARIA LETIZIA RUELLO,N,58
10,11,9,EMANUELA SBRISCIA FIORETTI,EMANUELA SBRISCIA FIORETTI,N,58
11,4,1,FABIO PASQUINELLI,FABIO PASQUINELLI,N,58
11,4,4,MAURIZIO BELLIGONI,MAURIZIO BELLIGONI,N,58
11,4,2,LAURA BALDELLI,LAURA BALDELLI,N,58
11,4,3,ROSSANA BALESTRA,ROSSANA BALESTRA,N,58
11,4,5,MATTEO BORRI,MATTEO BORRI,N,58
11,4,6,CANDIDA CARAMANICA,CANDIDA CARAMANICA,N,58
11,4,7,ANDREA GRILLI,ANDREA GRILLI,N,58
11,4,8,MARIA RENATA PRIORI,MARIA RENATA PRIORI,N,58
11,4,9,CARLO ZAMPETTI,CARLO ZAMPETTI,N,58
12,7,5,MAURIZIO DONNINELLI,MAURIZIO DONNINELLI,N,58
12,7,4,SIMONA CATALANI,SIMONA CATALANI,N,58
12,7,7,ANNA LUCCHINI,ANNA LUCCHINI,N,58
12,7,1,PAOLO NICCOLETTI,PAOLO NICCOLETTI,N,58
12,7,2,DINO LATINI,DINO LATINI,N,58
12,7,3,SERGIO CAPITOLI,SERGIO CAPITOLI,N,58
12,7,6,KATIA GALLI,KATIA GALLI,N,58
12,7,8,MARIACHIARA MORONI,MARIACHIARA MORONI,N,58
12,7,9,CORRADO PANETTI,CORRADO PANETTI,N,58
13,9,1,DANIELE SILVETTI,DANIELE SILVETTI,N,58
13,9,5,SILVIA GREGORI,SILVIA GREGORI,N,58
13,9,6,ROBERTO PARADISI,ROBERTO PARADISI,N,58
13,9,2,ROBERTO BRUNI,ROBERTO BRUNI,N,58
13,9,3,TERESA DAI PRA',TERESA DAI PRA',N,58
13,9,4,ELENA GIOMMETTI,ELENA GIOMMETTI,N,58
13,9,7,ALBERTO POSSANZINI,ALBERTO POSSANZINI,N,58
13,9,8,MONICA SANTONI,MONICA SANTONI,N,58
13,9,9,OLINDO STROPPA,OLINDO STROPPA,N,58
14,6,6,LINDITA ELEZI detta LINDA,LINDITA ELEZI detta LINDA,N,58
14,6,2,ALBERTO MARIA ALESSANDRINI PASSARINI,ALBERTO MARIA ALESSANDRINI PASSARINI,N,58
14,6,9,STEFANIA PALAZZESI,STEFANIA PALAZZESI,N,58
14,6,1,SANDRO ZAFFIRI,SANDRO ZAFFIRI,N,58
14,6,4,MIRKO BILO',MIRKO BILO',N,58
14,6,8,MILCO MARIANI,MILCO MARIANI,N,58
14,6,3,ANTONELLA ANDREOLI,ANTONELLA ANDREOLI,N,58
14,6,5,CHIARA BIONDI,CHIARA BIONDI,N,58
14,6,7,ANGELA GALASSI,ANGELA GALASSI,N,58
15,8,2,CORRADO CANAFOGLIA,CORRADO CANAFOGLIA,N,58
15,8,1,YASMIN AL DIRY,YASMIN AL DIRY,N,58
15,8,3,GIANLUCA CASTAGNANI,GIANLUCA CASTAGNANI,N,58
15,8,5,MARIA LUISA CERIONI,MARIA LUISA CERIONI,N,58
15,8,4,CRISTINA CASTELLANI,CRISTINA CASTELLANI,N,58
15,8,6,MAURIZIO GRILLI,MAURIZIO GRILLI,N,58
15,8,7,PIERLUCA MILLETTI,PIERLUCA MILLETTI,N,58
15,8,8,ALESSANDRO TEODORI,ALESSANDRO TEODORI,N,58
15,8,9,MELISSA SIMONA SCIACCA,MELISSA SIMONA SCIACCA,N,58
16,10,1,PAOLA BELARDINELLI,PAOLA BELARDINELLI,N,58
16,10,2,ALESSANDRO BRANCHESI,ALESSANDRO BRANCHESI,N,58
16,10,3,AGOSTINO BRESCINI,AGOSTINO BRESCINI,N,58
16,10,4,MARIO CANINO,MARIO CANINO,N,58
16,10,5,TIZIANA CHIAROTTI,TIZIANA CHIAROTTI,N,58
16,10,6,CRISTINA DE FELICE,CRISTINA DE FELICE,N,58
16,10,7,GABRIELE GALEAZZI,GABRIELE GALEAZZI,N,58
16,10,8,FABIANA IPPOLITI,FABIANA IPPOLITI,N,58
16,10,9,ANTONIO TIRINI,ANTONIO TIRINI,N,58
17,5,1,MARCO AUSILI,MARCO AUSILI,N,58
17,5,6,MILVA MAGNANI,MILVA MAGNANI,N,58
17,5,2,MIRELLA BATTISTONI,MIRELLA BATTISTONI,N,58
17,5,4,CARLO CICCIOLI,CARLO CICCIOLI,N,58
17,5,7,MARIA GRAZIA MARIANI in STROLOGO,MARIA GRAZIA MARIANI in STROLOGO,N,58
17,5,3,GOFFREDO BRANDONI,GOFFREDO BRANDONI,N,58
17,5,8,CINZIA PETETTA,CINZIA PETETTA,N,58
17,5,9,LORENZO RABINI,LORENZO RABINI,N,58
17,5,5,RENATO FRONTINI,RENATO FRONTINI,N,58
1,2,1,ROSELLA SBARBATI,ROSELLA SBARBATI,N,59
1,2,7,JONATA GIACCHETTA,JONATA GIACCHETTA,N,59
1,2,2,CLAUDIO PIERSIMONI,CLAUDIO PIERSIMONI,N,59
1,2,3,JONATHAN McCARTHY,JONATHAN McCARTHY,N,59
1,2,4,ENZO D'ADDESA,ENZO D'ADDESA,N,59
1,2,5,IPPOLITA ALTEA NORI,IPPOLITA ALTEA NORI,N,59
1,2,6,SILVANA CARLETTI,SILVANA CARLETTI,N,59
1,2,8,LUIGI SBAFFO,LUIGI SBAFFO,N,59
1,2,9,GIULIANA BIANCHINI,GIULIANA BIANCHINI,N,59
2,3,1,ALESSANDRO TULLI,ALESSANDRO TULLI,N,59
2,3,2,CHIARA BOCCAPIANOLA,CHIARA BOCCAPIANOLA,N,59
2,3,3,ANDREA GIONGO,ANDREA GIONGO,N,59
2,3,4,MARIA DANIELA FERRI,MARIA DANIELA FERRI,N,59
3,16,3,EMANUELE LODOLINI,EMANUELE LODOLINI,N,59
3,16,5,FABIO STURANI,FABIO STURANI,N,59
3,16,1,ANTONIO MASTROVINCENZO,ANTONIO MASTROVINCENZO,N,59
3,16,4,MIRELLA GIANGIACOMI detta MIMMI,MIRELLA GIANGIACOMI detta MIMMI,N,59
3,16,6,MAURO PELLEGRINI,MAURO PELLEGRINI,N,59
3,16,7,MANUELA CARLONI,MANUELA CARLONI,N,59
3,16,2,MANUELA BORA,MANUELA BORA,N,59
3,16,9,GIORGIA FABRI,GIORGIA FABRI,N,59
3,16,8,MICHELA BELLOMARIA,MICHELA BELLOMARIA,N,59
4,14,5,ANTONIO GITTO,ANTONIO GITTO,N,59
4,14,1,FABIOLA CAPRARI,FABIOLA CAPRARI,N,59
4,14,2,NICOLETTA CELLA,NICOLETTA CELLA,N,59
4,14,4,FRANCO FEDERICI,FRANCO FEDERICI,N,59
4,14,6,MAURIZIO MARCHIONNI,MAURIZIO MARCHIONNI,N,59
4,14,8,FRANCESCO POSSANZINI,FRANCESCO POSSANZINI,N,59
4,14,3,MARIA TERESA CHECHILE,MARIA TERESA CHECHILE,N,59
4,14,7,GIACOMO MARINELLI,GIACOMO MARINELLI,N,59
4,14,9,PAOLA ZIVCOVICH,PAOLA ZIVCOVICH,N,59
5,15,7,ANDREA MOSCONI,ANDREA MOSCONI,N,59
5,15,1,GIOVANNI MAGGI detto GIANNI,GIOVANNI MAGGI detto GIANNI,N,59
5,15,4,ELSA FROGIONI,ELSA FROGIONI,N,59
5,15,2,SERENA CAVALLETTI,SERENA CAVALLETTI,N,59
5,15,3,MARIA PIA LETIZIA BACCHIELLI,MARIA PIA LETIZIA BACCHIELLI,N,59
5,15,6,GABRIELE MAZZUFERI,GABRIELE MAZZUFERI,N,59
5,15,5,RITA GIACCONI,RITA GIACCONI,N,59
5,15,8,CARLO SORPINO,CARLO SORPINO,N,59
5,15,9,SALVATORE TARANTINI,SALVATORE TARANTINI,N,59
6,17,2,MARCO GNOCCHINI,MARCO GNOCCHINI,N,59
6,17,1,SOFIA GIOVANNETTI,SOFIA GIOVANNETTI,N,59
6,17,9,MAURIZIO ZANDEGU',MAURIZIO ZANDEGU',N,59
6,17,3,LUISA LATTANZI,LUISA LATTANZI,N,59
6,17,4,MASSIMO MARCELLINI,MASSIMO MARCELLINI,N,59
6,17,5,MARIA GRAZIA OMBROSI,MARIA GRAZIA OMBROSI,N,59
6,17,6,UGO PESCIARELLI,UGO PESCIARELLI,N,59
6,17,7,AUGUSTO TACCALITI,AUGUSTO TACCALITI,N,59
