CODICE ISTAT,cogn,nome,a_nome,d_nasc,l_nasc,posC,desc_lis_r,img_lis_r,voti,perc,tot_vot_lis,perc_lis,IDPROVINCIAISTAT,IDREGIONE,Denominazione Regione,Denominazione dell'Unità territoriale sovracomunale (valida a fini statistici)
008025,VISIGALLI,DAVIDE,,19800118000000,MILANO,5,,,0,0,0,0,008,07,Liguria,Imperia
008025,BENETTI,RICCARDO,,19680609000000,CARMAGNOLA (TO),7,,,0,0,0,0,008,07,Liguria,Imperia
008025,RUSSO,GAETANO,,19410328000000,LA SPEZIA,10,,,0,0,0,0,008,07,Liguria,Imperia
008026,TOTI,GIOVANNI,,19680907000000,VIAREGGIO (LU),4,,,553,66.39,530,66.83,008,07,Liguria,Imperia
008026,SANSA,FERRUCCIO,,19680909000000,SAVONA,2,,,186,22.33,178,22.45,008,07,Liguria,Imperia
008026,CHIAPPORI,GIACOMO,,19531003000000,IMPERIA,6,,,70,8.40,62,7.82,008,07,Liguria,Imperia
008026,MASSARDO,ARISTIDE FAUSTO,,19540316000000,GENOVA,8,,,12,1.44,11,1.39,008,07,Liguria,Imperia
008026,SALVATORE,ALICE,,19820418000000,GENOVA,9,,,5,0.60,5,0.63,008,07,Liguria,Imperia
008026,BENETTI,RICCARDO,,19680609000000,CARMAGNOLA (TO),7,,,3,0.36,3,0.38,008,07,Liguria,Imperia
008026,RUSSO,GAETANO,,19410328000000,LA SPEZIA,10,,,2,0.24,2,0.25,008,07,Liguria,Imperia
008026,CARPI,CARLO,,19830408000000,GENOVA,1,,,1,0.12,1,0.13,008,07,Liguria,Imperia
008026,CASSIMATIS,MARIKA,,19620123000000,MONTE CARLO (MONACO),3,,,1,0.12,1,0.13,008,07,Liguria,Imperia
008026,VISIGALLI,DAVIDE,,19800118000000,MILANO,5,,,0,0,0,0,008,07,Liguria,Imperia
008027,TOTI,GIOVANNI,,19680907000000,VIAREGGIO (LU),4,,,1516,62.03,1425,62.94,008,07,Liguria,Imperia
008027,SANSA,FERRUCCIO,,19680909000000,SAVONA,2,,,608,24.88,565,24.96,008,07,Liguria,Imperia
008027,CHIAPPORI,GIACOMO,,19531003000000,IMPERIA,6,,,228,9.33,194,8.57,008,07,Liguria,Imperia
008027,BENETTI,RICCARDO,,19680609000000,CARMAGNOLA (TO),7,,,25,1.02,23,1.02,008,07,Liguria,Imperia
008027,MASSARDO,ARISTIDE FAUSTO,,19540316000000,GENOVA,8,,,23,0.94,20,0.88,008,07,Liguria,Imperia
008027,SALVATORE,ALICE,,19820418000000,GENOVA,9,,,21,0.86,20,0.88,008,07,Liguria,Imperia
008027,RUSSO,GAETANO,,19410328000000,LA SPEZIA,10,,,14,0.57,12,0.53,008,07,Liguria,Imperia
008027,CASSIMATIS,MARIKA,,19620123000000,MONTE CARLO (MONACO),3,,,6,0.25,5,0.22,008,07,Liguria,Imperia
008027,CARPI,CARLO,,19830408000000,GENOVA,1,,,2,0.08,0,0,008,07,Liguria,Imperia
008027,VISIGALLI,DAVIDE,,19800118000000,MILANO,5,,,1,0.04,0,0,008,07,Liguria,Imperia
008028,TOTI,GIOVANNI,,19680907000000,VIAREGGIO (LU),4,,,281,61.22,264,63.01,008,07,Liguria,Imperia
008028,SANSA,FERRUCCIO,,19680909000000,SAVONA,2,,,136,29.63,121,28.88,008,07,Liguria,Imperia
008028,CHIAPPORI,GIACOMO,,19531003000000,IMPERIA,6,,,30,6.54,23,5.49,008,07,Liguria,Imperia
008028,BENETTI,RICCARDO,,19680609000000,CARMAGNOLA (TO),7,,,4,0.87,4,0.95,008,07,Liguria,Imperia
008028,MASSARDO,ARISTIDE FAUSTO,,19540316000000,GENOVA,8,,,4,0.87,4,0.95,008,07,Liguria,Imperia
008028,SALVATORE,ALICE,,19820418000000,GENOVA,9,,,2,0.44,1,0.24,008,07,Liguria,Imperia
008028,CARPI,CARLO,,19830408000000,GENOVA,1,,,1,0.22,1,0.24,008,07,Liguria,Imperia
008028,CASSIMATIS,MARIKA,,19620123000000,MONTE CARLO (MONACO),3,,,1,0.22,1,0.24,008,07,Liguria,Imperia
008028,VISIGALLI,DAVIDE,,19800118000000,MILANO,5,,,0,0,0,0,008,07,Liguria,Imperia
008028,RUSSO,GAETANO,,19410328000000,LA SPEZIA,10,,,0,0,0,0,008,07,Liguria,Imperia
008029,TOTI,GIOVANNI,,19680907000000,VIAREGGIO (LU),4,,,512,59.05,491,59.16,008,07,Liguria,Imperia
008029,SANSA,FERRUCCIO,,19680909000000,SAVONA,2,,,317,36.56,309,37.23,008,07,Liguria,Imperia
008029,BENETTI,RICCARDO,,19680609000000,CARMAGNOLA (TO),7,,,14,1.61,12,1.45,008,07,Liguria,Imperia
008029,SALVATORE,ALICE,,19820418000000,GENOVA,9,,,9,1.04,6,0.72,008,07,Liguria,Imperia
008029,CHIAPPORI,GIACOMO,,19531003000000,IMPERIA,6,,,7,0.81,6,0.72,008,07,Liguria,Imperia
008029,MASSARDO,ARISTIDE FAUSTO,,19540316000000,GENOVA,8,,,4,0.46,3,0.36,008,07,Liguria,Imperia
008029,RUSSO,GAETANO,,19410328000000,LA SPEZIA,10,,,3,0.35,2,0.24,008,07,Liguria,Imperia
008029,CASSIMATIS,MARIKA,,19620123000000,MONTE CARLO (MONACO),3,,,1,0.12,1,0.12,008,07,Liguria,Imperia
008029,CARPI,CARLO,,19830408000000,GENOVA,1,,,0,0,0,0,008,07,Liguria,Imperia
008029,VISIGALLI,DAVIDE,,19800118000000,MILANO,5,,,0,0,0,0,008,07,Liguria,Imperia
008030,TOTI,GIOVANNI,,19680907000000,VIAREGGIO (LU),4,,,311,60.98,293,61.81,008,07,Liguria,Imperia
008030,SANSA,FERRUCCIO,,19680909000000,SAVONA,2,,,155,30.39,140,29.54,008,07,Liguria,Imperia
008030,CHIAPPORI,GIACOMO,,19531003000000,IMPERIA,6,,,17,3.33,14,2.95,008,07,Liguria,Imperia
008030,MASSARDO,ARISTIDE FAUSTO,,19540316000000,GENOVA,8,,,13,2.55,13,2.74,008,07,Liguria,Imperia
008030,CASSIMATIS,MARIKA,,19620123000000,MONTE CARLO (MONACO),3,,,6,1.18,6,1.27,008,07,Liguria,Imperia
008030,SALVATORE,ALICE,,19820418000000,GENOVA,9,,,4,0.78,4,0.84,008,07,Liguria,Imperia
008030,BENETTI,RICCARDO,,19680609000000,CARMAGNOLA (TO),7,,,3,0.59,4,0.84,008,07,Liguria,Imperia
008030,CARPI,CARLO,,19830408000000,GENOVA,1,,,1,0.20,0,0,008,07,Liguria,Imperia
008030,VISIGALLI,DAVIDE,,19800118000000,MILANO,5,,,0,0,0,0,008,07,Liguria,Imperia
008030,RUSSO,GAETANO,,19410328000000,LA SPEZIA,10,,,0,0,0,0,008,07,Liguria,Imperia
008031,TOTI,GIOVANNI,,19680907000000,VIAREGGIO (LU),4,,,10505,60.57,10118,62.00,008,07,Liguria,Imperia
008031,SANSA,FERRUCCIO,,19680909000000,SAVONA,2,,,5590,32.23,5119,31.37,008,07,Liguria,Imperia
008031,MASSARDO,ARISTIDE FAUSTO,,19540316000000,GENOVA,8,,,385,2.22,351,2.15,008,07,Liguria,Imperia
008031,CHIAPPORI,GIACOMO,,19531003000000,IMPERIA,6,,,332,1.91,264,1.62,008,07,Liguria,Imperia
008031,RUSSO,GAETANO,,19410328000000,LA SPEZIA,10,,,151,0.87,142,0.87,008,07,Liguria,Imperia
008031,BENETTI,RICCARDO,,19680609000000,CARMAGNOLA (TO),7,,,144,0.83,136,0.83,008,07,Liguria,Imperia
008031,SALVATORE,ALICE,,19820418000000,GENOVA,9,,,144,0.83,122,0.75,008,07,Liguria,Imperia
008031,CARPI,CARLO,,19830408000000,GENOVA,1,,,49,0.28,37,0.23,008,07,Liguria,Imperia
008031,CASSIMATIS,MARIKA,,19620123000000,MONTE CARLO (MONACO),3,,,36,0.21,31,0.19,008,07,Liguria,Imperia
008031,VISIGALLI,DAVIDE,,19800118000000,MILANO,5,,,8,0.05,0,0,008,07,Liguria,Imperia
008032,TOTI,GIOVANNI,,19680907000000,VIAREGGIO (LU),4,,,188,67.38,181,66.79,008,07,Liguria,Imperia
008032,SANSA,FERRUCCIO,,19680909000000,SAVONA,2,,,83,29.75,86,31.73,008,07,Liguria,Imperia
008032,VISIGALLI,DAVIDE,,19800118000000,MILANO,5,,,2,0.72,0,0,008,07,Liguria,Imperia
008032,CHIAPPORI,GIACOMO,,19531003000000,IMPERIA,6,,,2,0.72,1,0.37,008,07,Liguria,Imperia
008032,CASSIMATIS,MARIKA,,19620123000000,MONTE CARLO (MONACO),3,,,1,0.36,1,0.37,008,07,Liguria,Imperia
008032,BENETTI,RICCARDO,,19680609000000,CARMAGNOLA (TO),7,,,1,0.36,1,0.37,008,07,Liguria,Imperia
008032,MASSARDO,ARISTIDE FAUSTO,,19540316000000,GENOVA,8,,,1,0.36,0,0,008,07,Liguria,Imperia
008032,RUSSO,GAETANO,,19410328000000,LA SPEZIA,10,,,1,0.36,1,0.37,008,07,Liguria,Imperia
008032,CARPI,CARLO,,19830408000000,GENOVA,1,,,0,0,0,0,008,07,Liguria,Imperia
008032,SALVATORE,ALICE,,19820418000000,GENOVA,9,,,0,0,0,0,008,07,Liguria,Imperia
008033,TOTI,GIOVANNI,,19680907000000,VIAREGGIO (LU),4,,,67,63.21,64,64.65,008,07,Liguria,Imperia
008033,SANSA,FERRUCCIO,,19680909000000,SAVONA,2,,,35,33.02,31,31.31,008,07,Liguria,Imperia
008033,SALVATORE,ALICE,,19820418000000,GENOVA,9,,,2,1.89,2,2.02,008,07,Liguria,Imperia
008033,CHIAPPORI,GIACOMO,,19531003000000,IMPERIA,6,,,1,0.94,1,1.01,008,07,Liguria,Imperia
008033,MASSARDO,ARISTIDE FAUSTO,,19540316000000,GENOVA,8,,,1,0.94,1,1.01,008,07,Liguria,Imperia
008033,CARPI,CARLO,,19830408000000,GENOVA,1,,,0,0,0,0,008,07,Liguria,Imperia
008033,CASSIMATIS,MARIKA,,19620123000000,MONTE CARLO (MONACO),3,,,0,0,0,0,008,07,Liguria,Imperia
008033,VISIGALLI,DAVIDE,,19800118000000,MILANO,5,,,0,0,0,0,008,07,Liguria,Imperia
008033,BENETTI,RICCARDO,,19680609000000,CARMAGNOLA (TO),7,,,0,0,0,0,008,07,Liguria,Imperia
008033,RUSSO,GAETANO,,19410328000000,LA SPEZIA,10,,,0,0,0,0,008,07,Liguria,Imperia
008034,TOTI,GIOVANNI,,19680907000000,VIAREGGIO (LU),4,,,77,71.96,77,73.33,008,07,Liguria,Imperia
008034,SANSA,FERRUCCIO,,19680909000000,SAVONA,2,,,24,22.43,22,20.95,008,07,Liguria,Imperia
008034,MASSARDO,ARISTIDE FAUSTO,,19540316000000,GENOVA,8,,,3,2.80,4,3.81,008,07,Liguria,Imperia
008034,CHIAPPORI,GIACOMO,,19531003000000,IMPERIA,6,,,2,1.87,2,1.90,008,07,Liguria,Imperia
008034,SALVATORE,ALICE,,19820418000000,GENOVA,9,,,1,0.93,0,0,008,07,Liguria,Imperia
008034,CARPI,CARLO,,19830408000000,GENOVA,1,,,0,0,0,0,008,07,Liguria,Imperia
008034,CASSIMATIS,MARIKA,,19620123000000,MONTE CARLO (MONACO),3,,,0,0,0,0,008,07,Liguria,Imperia
008034,VISIGALLI,DAVIDE,,19800118000000,MILANO,5,,,0,0,0,0,008,07,Liguria,Imperia
008034,BENETTI,RICCARDO,,19680609000000,CARMAGNOLA (TO),7,,,0,0,0,0,008,07,Liguria,Imperia
008034,RUSSO,GAETANO,,19410328000000,LA SPEZIA,10,,,0,0,0,0,008,07,Liguria,Imperia
008035,TOTI,GIOVANNI,,19680907000000,VIAREGGIO (LU),4,,,165,67.62,154,67.25,008,07,Liguria,Imperia
008035,SANSA,FERRUCCIO,,19680909000000,SAVONA,2,,,64,26.23,61,26.64,008,07,Liguria,Imperia
008035,SALVATORE,ALICE,,19820418000000,GENOVA,9,,,7,2.87,7,3.06,008,07,Liguria,Imperia
008035,CHIAPPORI,GIACOMO,,19531003000000,IMPERIA,6,,,4,1.64,4,1.75,008,07,Liguria,Imperia
008035,BENETTI,RICCARDO,,19680609000000,CARMAGNOLA (TO),7,,,2,0.82,1,0.44,008,07,Liguria,Imperia
008035,CARPI,CARLO,,19830408000000,GENOVA,1,,,1,0.41,1,0.44,008,07,Liguria,Imperia
008035,MASSARDO,ARISTIDE FAUSTO,,19540316000000,GENOVA,8,,,1,0.41,1,0.44,008,07,Liguria,Imperia
008035,CASSIMATIS,MARIKA,,19620123000000,MONTE CARLO (MONACO),3,,,0,0,0,0,008,07,Liguria,Imperia
008035,VISIGALLI,DAVIDE,,19800118000000,MILANO,5,,,0,0,0,0,008,07,Liguria,Imperia
008035,RUSSO,GAETANO,,19410328000000,LA SPEZIA,10,,,0,0,0,0,008,07,Liguria,Imperia
008037,TOTI,GIOVANNI,,19680907000000,VIAREGGIO (LU),4,,,48,61.54,48,63.16,008,07,Liguria,Imperia
008037,SANSA,FERRUCCIO,,19680909000000,SAVONA,2,,,24,30.77,22,28.95,008,07,Liguria,Imperia
008037,CHIAPPORI,GIACOMO,,19531003000000,IMPERIA,6,,,3,3.85,3,3.95,008,07,Liguria,Imperia
008037,CASSIMATIS,MARIKA,,19620123000000,MONTE CARLO (MONACO),3,,,2,2.56,2,2.63,008,07,Liguria,Imperia
008037,MASSARDO,ARISTIDE FAUSTO,,19540316000000,GENOVA,8,,,1,1.28,1,1.32,008,07,Liguria,Imperia
008037,CARPI,CARLO,,19830408000000,GENOVA,1,,,0,0,0,0,008,07,Liguria,Imperia
008037,VISIGALLI,DAVIDE,,19800118000000,MILANO,5,,,0,0,0,0,008,07,Liguria,Imperia
008037,BENETTI,RICCARDO,,19680609000000,CARMAGNOLA (TO),7,,,0,0,0,0,008,07,Liguria,Imperia
008037,SALVATORE,ALICE,,19820418000000,GENOVA,9,,,0,0,0,0,008,07,Liguria,Imperia
008037,RUSSO,GAETANO,,19410328000000,LA SPEZIA,10,,,0,0,0,0,008,07,Liguria,Imperia
008038,TOTI,GIOVANNI,,19680907000000,VIAREGGIO (LU),4,,,68,68.69,67,69.07,008,07,Liguria,Imperia
008038,MASSARDO,ARISTIDE FAUSTO,,19540316000000,GENOVA,8,,,16,16.16,16,16.49,008,07,Liguria,Imperia
008038,SANSA,FERRUCCIO,,19680909000000,SAVONA,2,,,11,11.11,11,11.34,008,07,Liguria,Imperia
008038,CHIAPPORI,GIACOMO,,19531003000000,IMPERIA,6,,,3,3.03,2,2.06,008,07,Liguria,Imperia
008038,CARPI,CARLO,,19830408000000,GENOVA,1,,,1,1.01,1,1.03,008,07,Liguria,Imperia
008038,CASSIMATIS,MARIKA,,19620123000000,MONTE CARLO (MONACO),3,,,0,0,0,0,008,07,Liguria,Imperia
008038,VISIGALLI,DAVIDE,,19800118000000,MILANO,5,,,0,0,0,0,008,07,Liguria,Imperia
008038,BENETTI,RICCARDO,,19680609000000,CARMAGNOLA (TO),7,,,0,0,0,0,008,07,Liguria,Imperia
008038,SALVATORE,ALICE,,19820418000000,GENOVA,9,,,0,0,0,0,008,07,Liguria,Imperia
008038,RUSSO,GAETANO,,19410328000000,LA SPEZIA,10,,,0,0,0,0,008,07,Liguria,Imperia
008039,TOTI,GIOVANNI,,19680907000000,VIAREGGIO (LU),4,,,921,66.21,878,66.87,008,07,Liguria,Imperia
008039,SANSA,FERRUCCIO,,19680909000000,SAVONA,2,,,420,30.19,387,29.47,008,07,Liguria,Imperia
008039,MASSARDO,ARISTIDE FAUSTO,,19540316000000,GENOVA,8,,,14,1.01,13,0.99,008,07,Liguria,Imperia
008039,BENETTI,RICCARDO,,19680609000000,CARMAGNOLA (TO),7,,,8,0.58,8,0.61,008,07,Liguria,Imperia
008039,SALVATORE,ALICE,,19820418000000,GENOVA,9,,,8,0.58,8,0.61,008,07,Liguria,Imperia
008039,CASSIMATIS,MARIKA,,19620123000000,MONTE CARLO (MONACO),3,,,6,0.43,6,0.46,008,07,Liguria,Imperia
008039,CHIAPPORI,GIACOMO,,19531003000000,IMPERIA,6,,,6,0.43,6,0.46,008,07,Liguria,Imperia
008039,CARPI,CARLO,,19830408000000,GENOVA,1,,,5,0.36,5,0.38,008,07,Liguria,Imperia
008039,RUSSO,GAETANO,,19410328000000,LA SPEZIA,10,,,2,0.14,2,0.15,008,07,Liguria,Imperia
008039,VISIGALLI,DAVIDE,,19800118000000,MILANO,5,,,1,0.07,0,0,008,07,Liguria,Imperia
008040,TOTI,GIOVANNI,,19680907000000,VIAREGGIO (LU),4,,,275,64.25,267,64.96,008,07,Liguria,Imperia
008040,SANSA,FERRUCCIO,,19680909000000,SAVONA,2,,,133,31.07,126,30.66,008,07,Liguria,Imperia
008040,BENETTI,RICCARDO,,19680609000000,CARMAGNOLA (TO),7,,,9,2.10,9,2.19,008,07,Liguria,Imperia
008040,CARPI,CARLO,,19830408000000,GENOVA,1,,,2,0.47,1,0.24,008,07,Liguria,Imperia
008040,CHIAPPORI,GIACOMO,,19531003000000,IMPERIA,6,,,2,0.47,2,0.49,008,07,Liguria,Imperia
008040,MASSARDO,ARISTIDE FAUSTO,,19540316000000,GENOVA,8,,,2,0.47,2,0.49,008,07,Liguria,Imperia
008040,SALVATORE,ALICE,,19820418000000,GENOVA,9,,,2,0.47,2,0.49,008,07,Liguria,Imperia
008040,RUSSO,GAETANO,,19410328000000,LA SPEZIA,10,,,2,0.47,2,0.49,008,07,Liguria,Imperia
008040,VISIGALLI,DAVIDE,,19800118000000,MILANO,5,,,1,0.23,0,0,008,07,Liguria,Imperia
008040,CASSIMATIS,MARIKA,,19620123000000,MONTE CARLO (MONACO),3,,,0,0,0,0,008,07,Liguria,Imperia
008041,TOTI,GIOVANNI,,19680907000000,VIAREGGIO (LU),4,,,172,69.64,168,69.71,008,07,Liguria,Imperia
008041,SANSA,FERRUCCIO,,19680909000000,SAVONA,2,,,62,25.10,60,24.90,008,07,Liguria,Imperia
008041,SALVATORE,ALICE,,19820418000000,GENOVA,9,,,4,1.62,4,1.66,008,07,Liguria,Imperia
008041,CHIAPPORI,GIACOMO,,19531003000000,IMPERIA,6,,,3,1.21,3,1.24,008,07,Liguria,Imperia
008041,CASSIMATIS,MARIKA,,19620123000000,MONTE CARLO (MONACO),3,,,2,0.81,2,0.83,008,07,Liguria,Imperia
008041,BENETTI,RICCARDO,,19680609000000,CARMAGNOLA (TO),7,,,2,0.81,2,0.83,008,07,Liguria,Imperia
008041,MASSARDO,ARISTIDE FAUSTO,,19540316000000,GENOVA,8,,,1,0.40,1,0.41,008,07,Liguria,Imperia
008041,RUSSO,GAETANO,,19410328000000,LA SPEZIA,10,,,1,0.40,1,0.41,008,07,Liguria,Imperia
008041,CARPI,CARLO,,19830408000000,GENOVA,1,,,0,0,0,0,008,07,Liguria,Imperia
008041,VISIGALLI,DAVIDE,,19800118000000,MILANO,5,,,0,0,0,0,008,07,Liguria,Imperia
008042,TOTI,GIOVANNI,,19680907000000,VIAREGGIO (LU),4,,,351,64.29,348,66.67,008,07,Liguria,Imperia
008042,SANSA,FERRUCCIO,,19680909000000,SAVONA,2,,,139,25.46,130,24.90,008,07,Liguria,Imperia
008042,CHIAPPORI,GIACOMO,,19531003000000,IMPERIA,6,,,38,6.96,27,5.17,008,07,Liguria,Imperia
008042,SALVATORE,ALICE,,19820418000000,GENOVA,9,,,7,1.28,6,1.15,008,07,Liguria,Imperia
008042,BENETTI,RICCARDO,,19680609000000,CARMAGNOLA (TO),7,,,5,0.92,5,0.96,008,07,Liguria,Imperia
008042,MASSARDO,ARISTIDE FAUSTO,,19540316000000,GENOVA,8,,,4,0.73,4,0.77,008,07,Liguria,Imperia
008042,CASSIMATIS,MARIKA,,19620123000000,MONTE CARLO (MONACO),3,,,1,0.18,1,0.19,008,07,Liguria,Imperia
008042,RUSSO,GAETANO,,19410328000000,LA SPEZIA,10,,,1,0.18,1,0.19,008,07,Liguria,Imperia
008042,CARPI,CARLO,,19830408000000,GENOVA,1,,,0,0,0,0,008,07,Liguria,Imperia
008042,VISIGALLI,DAVIDE,,19800118000000,MILANO,5,,,0,0,0,0,008,07,Liguria,Imperia
008043,TOTI,GIOVANNI,,19680907000000,VIAREGGIO (LU),4,,,226,69.54,214,69.48,008,07,Liguria,Imperia
008043,SANSA,FERRUCCIO,,19680909000000,SAVONA,2,,,86,26.46,82,26.62,008,07,Liguria,Imperia
008043,SALVATORE,ALICE,,19820418000000,GENOVA,9,,,5,1.54,5,1.62,008,07,Liguria,Imperia
008043,BENETTI,RICCARDO,,19680609000000,CARMAGNOLA (TO),7,,,4,1.23,3,0.97,008,07,Liguria,Imperia
008043,CHIAPPORI,GIACOMO,,19531003000000,IMPERIA,6,,,2,0.62,2,0.65,008,07,Liguria,Imperia
008043,CASSIMATIS,MARIKA,,19620123000000,MONTE CARLO (MONACO),3,,,1,0.31,1,0.32,008,07,Liguria,Imperia
008043,MASSARDO,ARISTIDE FAUSTO,,19540316000000,GENOVA,8,,,1,0.31,1,0.32,008,07,Liguria,Imperia
008043,CARPI,CARLO,,19830408000000,GENOVA,1,,,0,0,0,0,008,07,Liguria,Imperia
008043,VISIGALLI,DAVIDE,,19800118000000,MILANO,5,,,0,0,0,0,008,07,Liguria,Imperia
008043,RUSSO,GAETANO,,19410328000000,LA SPEZIA,10,,,0,0,0,0,008,07,Liguria,Imperia
008044,TOTI,GIOVANNI,,19680907000000,VIAREGGIO (LU),4,,,267,70.82,253,70.67,008,07,Liguria,Imperia
008044,SANSA,FERRUCCIO,,19680909000000,SAVONA,2,,,82,21.75,77,21.51,008,07,Liguria,Imperia
008044,CHIAPPORI,GIACOMO,,19531003000000,IMPERIA,6,,,11,2.92,11,3.07,008,07,Liguria,Imperia
008044,MASSARDO,ARISTIDE FAUSTO,,19540316000000,GENOVA,8,,,9,2.39,9,2.51,008,07,Liguria,Imperia
008044,SALVATORE,ALICE,,19820418000000,GENOVA,9,,,4,1.06,4,1.12,008,07,Liguria,Imperia
008044,CARPI,CARLO,,19830408000000,GENOVA,1,,,1,0.27,0,0,008,07,Liguria,Imperia
008044,CASSIMATIS,MARIKA,,19620123000000,MONTE CARLO (MONACO),3,,,1,0.27,1,0.28,008,07,Liguria,Imperia
008044,BENETTI,RICCARDO,,19680609000000,CARMAGNOLA (TO),7,,,1,0.27,2,0.56,008,07,Liguria,Imperia
008044,RUSSO,GAETANO,,19410328000000,LA SPEZIA,10,,,1,0.27,1,0.28,008,07,Liguria,Imperia
008044,VISIGALLI,DAVIDE,,19800118000000,MILANO,5,,,0,0,0,0,008,07,Liguria,Imperia
008045,TOTI,GIOVANNI,,19680907000000,VIAREGGIO (LU),4,,,701,69.13,688,70.93,008,07,Liguria,Imperia
008045,SANSA,FERRUCCIO,,19680909000000,SAVONA,2,,,260,25.64,235,24.23,008,07,Liguria,Imperia
008045,CHIAPPORI,GIACOMO,,19531003000000,IMPERIA,6,,,33,3.25,28,2.89,008,07,Liguria,Imperia
008045,MASSARDO,ARISTIDE FAUSTO,,19540316000000,GENOVA,8,,,8,0.79,8,0.82,008,07,Liguria,Imperia
008045,BENETTI,RICCARDO,,19680609000000,CARMAGNOLA (TO),7,,,5,0.49,4,0.41,008,07,Liguria,Imperia
008045,SALVATORE,ALICE,,19820418000000,GENOVA,9,,,3,0.30,3,0.31,008,07,Liguria,Imperia
008045,RUSSO,GAETANO,,19410328000000,LA SPEZIA,10,,,2,0.20,2,0.21,008,07,Liguria,Imperia
008045,CARPI,CARLO,,19830408000000,GENOVA,1,,,1,0.10,1,0.10,008,07,Liguria,Imperia
008045,CASSIMATIS,MARIKA,,19620123000000,MONTE CARLO (MONACO),3,,,1,0.10,1,0.10,008,07,Liguria,Imperia
008045,VISIGALLI,DAVIDE,,19800118000000,MILANO,5,,,0,0,0,0,008,07,Liguria,Imperia
008046,TOTI,GIOVANNI,,19680907000000,VIAREGGIO (LU),4,,,177,74.68,172,75.11,008,07,Liguria,Imperia
008046,SANSA,FERRUCCIO,,19680909000000,SAVONA,2,,,42,17.72,40,17.47,008,07,Liguria,Imperia
008046,CHIAPPORI,GIACOMO,,19531003000000,IMPERIA,6,,,9,3.80,9,3.93,008,07,Liguria,Imperia
008046,MASSARDO,ARISTIDE FAUSTO,,19540316000000,GENOVA,8,,,4,1.69,3,1.31,008,07,Liguria,Imperia
008046,SALVATORE,ALICE,,19820418000000,GENOVA,9,,,3,1.27,3,1.31,008,07,Liguria,Imperia
008046,RUSSO,GAETANO,,19410328000000,LA SPEZIA,10,,,2,0.84,2,0.87,008,07,Liguria,Imperia
008046,CARPI,CARLO,,19830408000000,GENOVA,1,,,0,0,0,0,008,07,Liguria,Imperia
008046,CASSIMATIS,MARIKA,,19620123000000,MONTE CARLO (MONACO),3,,,0,0,0,0,008,07,Liguria,Imperia
008046,VISIGALLI,DAVIDE,,19800118000000,MILANO,5,,,0,0,0,0,008,07,Liguria,Imperia
008046,BENETTI,RICCARDO,,19680609000000,CARMAGNOLA (TO),7,,,0,0,0,0,008,07,Liguria,Imperia
008047,TOTI,GIOVANNI,,19680907000000,VIAREGGIO (LU),4,,,89,50.86,86,51.81,008,07,Liguria,Imperia
008047,SANSA,FERRUCCIO,,19680909000000,SAVONA,2,,,52,29.71,48,28.92,008,07,Liguria,Imperia
008047,MASSARDO,ARISTIDE FAUSTO,,19540316000000,GENOVA,8,,,20,11.43,19,11.45,008,07,Liguria,Imperia
008047,BENETTI,RICCARDO,,19680609000000,CARMAGNOLA (TO),7,,,6,3.43,6,3.61,008,07,Liguria,Imperia
008047,CHIAPPORI,GIACOMO,,19531003000000,IMPERIA,6,,,4,2.29,3,1.81,008,07,Liguria,Imperia
008047,CARPI,CARLO,,19830408000000,GENOVA,1,,,2,1.14,2,1.20,008,07,Liguria,Imperia
008047,SALVATORE,ALICE,,19820418000000,GENOVA,9,,,2,1.14,2,1.20,008,07,Liguria,Imperia
008047,CASSIMATIS,MARIKA,,19620123000000,MONTE CARLO (MONACO),3,,,0,0,0,0,008,07,Liguria,Imperia
008047,VISIGALLI,DAVIDE,,19800118000000,MILANO,5,,,0,0,0,0,008,07,Liguria,Imperia
008047,RUSSO,GAETANO,,19410328000000,LA SPEZIA,10,,,0,0,0,0,008,07,Liguria,Imperia
008048,TOTI,GIOVANNI,,19680907000000,VIAREGGIO (LU),4,,,153,68.61,146,69.86,008,07,Liguria,Imperia
008048,SANSA,FERRUCCIO,,19680909000000,SAVONA,2,,,59,26.46,53,25.36,008,07,Liguria,Imperia
008048,CHIAPPORI,GIACOMO,,19531003000000,IMPERIA,6,,,7,3.14,6,2.87,008,07,Liguria,Imperia
008048,SALVATORE,ALICE,,19820418000000,GENOVA,9,,,2,0.90,2,0.96,008,07,Liguria,Imperia
008048,MASSARDO,ARISTIDE FAUSTO,,19540316000000,GENOVA,8,,,1,0.45,1,0.48,008,07,Liguria,Imperia
008048,RUSSO,GAETANO,,19410328000000,LA SPEZIA,10,,,1,0.45,1,0.48,008,07,Liguria,Imperia
008048,CARPI,CARLO,,19830408000000,GENOVA,1,,,0,0,0,0,008,07,Liguria,Imperia
008048,CASSIMATIS,MARIKA,,19620123000000,MONTE CARLO (MONACO),3,,,0,0,0,0,008,07,Liguria,Imperia
008048,VISIGALLI,DAVIDE,,19800118000000,MILANO,5,,,0,0,0,0,008,07,Liguria,Imperia
008048,BENETTI,RICCARDO,,19680609000000,CARMAGNOLA (TO),7,,,0,0,0,0,008,07,Liguria,Imperia
008049,TOTI,GIOVANNI,,19680907000000,VIAREGGIO (LU),4,,,103,71.53,97,71.32,008,07,Liguria,Imperia
008049,SANSA,FERRUCCIO,,19680909000000,SAVONA,2,,,34,23.61,32,23.53,008,07,Liguria,Imperia
