CODICE ISTAT,posC,ln,pos,desc_lis_c,img_lis_c,voti,perc,IDPROVINCIAISTAT,IDREGIONE,Denominazione Regione,Denominazione dell'Unità territoriale sovracomunale (valida a fini statistici)
064066,2,2,10,CENTRO DEMOCRATICO,7-20200920000000-10-008.png,151,8.27,064,15,Campania,Avellino
064066,2,3,6,DE LUCA PRESIDENTE,7-20200920000000-6-008.png,117,6.41,064,15,Campania,Avellino
064066,2,4,16,NOI CAMPANI,7-20200920000000-16-008.png,76,4.16,064,15,Campania,Avellino
064066,2,5,15,ITALIA VIVA,7-20200920000000-15-008.png,71,3.89,064,15,Campania,Avellino
064066,2,6,3,DEMOCRATICI E PROGRESSISTI,7-20200920000000-3-008.png,70,3.84,064,15,Campania,Avellino
064066,2,7,18,LIBERALDEMOCRATICI - MODERATI,7-20200920000000-18-008.png,53,2.90,064,15,Campania,Avellino
064066,2,8,20,DAVVERO - PARTITO ANIMALISTA,7-20200920000000-20-008.png,37,2.03,064,15,Campania,Avellino
064066,2,9,24,EUROPA VERDE - DEMOS DEMOCRAZIA SOLIDALE,7-20200920000000-24-008.png,21,1.15,064,15,Campania,Avellino
064066,2,10,14,+CAMPANIA IN EUROPA,7-20200920000000-14-008.png,19,1.04,064,15,Campania,Avellino
064066,2,11,5,CAMPANIA LIBERA,7-20200920000000-5-008.png,12,0.66,064,15,Campania,Avellino
064066,2,12,2,PARTITO SOCIALISTA ITALIANO,7-20200920000000-2-008.png,3,0.16,064,15,Campania,Avellino
064066,2,13,21,PARTITO REPUBBLICANO ITALIANO - LEGA PER L'ITALIA,7-20200920000000-21-008.png,3,0.16,064,15,Campania,Avellino
064066,2,14,25,PER LE PERSONE E LA COMUNITA',7-20200920000000-25-008.png,1,0.05,064,15,Campania,Avellino
064066,7,0,11,LEGA SALVINI CAMPANIA,7-20200920000000-11-008.png,185,10.14,064,15,Campania,Avellino
064066,7,1,12,FRATELLI D'ITALIA,7-20200920000000-12-008.png,146,8.00,064,15,Campania,Avellino
064066,7,2,9,UNIONE DI CENTRO,7-20200920000000-9-008.png,19,1.04,064,15,Campania,Avellino
064066,7,3,8,FORZA ITALIA,7-20200920000000-8-008.png,14,0.77,064,15,Campania,Avellino
064066,7,4,22,ADC - ALLEANZA DI CENTRO,7-20200920000000-22-008.png,13,0.71,064,15,Campania,Avellino
064066,7,5,23,IDENTITÀ MERIDIONALE MACROREGIONE SUD,7-20200920000000-23-008.png,0,0,064,15,Campania,Avellino
064066,3,0,1,MOVIMENTO 5 STELLE,7-20200920000000-1-008.png,141,7.73,064,15,Campania,Avellino
064066,5,0,13,TERRA,7-20200920000000-13-008.png,18,0.99,064,15,Campania,Avellino
064066,6,0,7,POTERE AL POPOLO!,7-20200920000000-7-008.png,13,0.71,064,15,Campania,Avellino
064066,1,0,26,TERZO POLO,7-20200920000000-26-008.png,0,0,064,15,Campania,Avellino
064067,2,0,15,ITALIA VIVA,7-20200920000000-15-008.png,147,16.99,064,15,Campania,Avellino
064067,2,1,4,PARTITO DEMOCRATICO,7-20200920000000-4-008.png,142,16.42,064,15,Campania,Avellino
064067,2,2,20,DAVVERO - PARTITO ANIMALISTA,7-20200920000000-20-008.png,109,12.60,064,15,Campania,Avellino
064067,2,3,6,DE LUCA PRESIDENTE,7-20200920000000-6-008.png,101,11.68,064,15,Campania,Avellino
064067,2,4,5,CAMPANIA LIBERA,7-20200920000000-5-008.png,35,4.05,064,15,Campania,Avellino
064067,2,5,19,FARE DEMOCRATICO - POPOLARI,7-20200920000000-19-008.png,28,3.24,064,15,Campania,Avellino
064067,2,6,18,LIBERALDEMOCRATICI - MODERATI,7-20200920000000-18-008.png,23,2.66,064,15,Campania,Avellino
064067,2,7,10,CENTRO DEMOCRATICO,7-20200920000000-10-008.png,21,2.43,064,15,Campania,Avellino
064067,2,8,14,+CAMPANIA IN EUROPA,7-20200920000000-14-008.png,10,1.16,064,15,Campania,Avellino
064067,2,9,16,NOI CAMPANI,7-20200920000000-16-008.png,10,1.16,064,15,Campania,Avellino
064067,2,10,24,EUROPA VERDE - DEMOS DEMOCRAZIA SOLIDALE,7-20200920000000-24-008.png,7,0.81,064,15,Campania,Avellino
064067,2,11,2,PARTITO SOCIALISTA ITALIANO,7-20200920000000-2-008.png,4,0.46,064,15,Campania,Avellino
064067,2,12,3,DEMOCRATICI E PROGRESSISTI,7-20200920000000-3-008.png,4,0.46,064,15,Campania,Avellino
064067,2,13,25,PER LE PERSONE E LA COMUNITA',7-20200920000000-25-008.png,3,0.35,064,15,Campania,Avellino
064067,2,14,21,PARTITO REPUBBLICANO ITALIANO - LEGA PER L'ITALIA,7-20200920000000-21-008.png,0,0,064,15,Campania,Avellino
064067,7,0,12,FRATELLI D'ITALIA,7-20200920000000-12-008.png,45,5.20,064,15,Campania,Avellino
064067,7,1,11,LEGA SALVINI CAMPANIA,7-20200920000000-11-008.png,38,4.39,064,15,Campania,Avellino
064067,7,2,9,UNIONE DI CENTRO,7-20200920000000-9-008.png,20,2.31,064,15,Campania,Avellino
064067,7,3,8,FORZA ITALIA,7-20200920000000-8-008.png,10,1.16,064,15,Campania,Avellino
064067,7,4,22,ADC - ALLEANZA DI CENTRO,7-20200920000000-22-008.png,4,0.46,064,15,Campania,Avellino
064067,7,5,23,IDENTITÀ MERIDIONALE MACROREGIONE SUD,7-20200920000000-23-008.png,2,0.23,064,15,Campania,Avellino
064067,3,0,1,MOVIMENTO 5 STELLE,7-20200920000000-1-008.png,83,9.60,064,15,Campania,Avellino
064067,5,0,13,TERRA,7-20200920000000-13-008.png,14,1.62,064,15,Campania,Avellino
064067,1,0,26,TERZO POLO,7-20200920000000-26-008.png,4,0.46,064,15,Campania,Avellino
064067,6,0,7,POTERE AL POPOLO!,7-20200920000000-7-008.png,1,0.12,064,15,Campania,Avellino
064068,2,0,15,ITALIA VIVA,7-20200920000000-15-008.png,268,34.18,064,15,Campania,Avellino
064068,2,1,18,LIBERALDEMOCRATICI - MODERATI,7-20200920000000-18-008.png,139,17.73,064,15,Campania,Avellino
064068,2,2,4,PARTITO DEMOCRATICO,7-20200920000000-4-008.png,112,14.29,064,15,Campania,Avellino
064068,2,3,6,DE LUCA PRESIDENTE,7-20200920000000-6-008.png,57,7.27,064,15,Campania,Avellino
064068,2,4,10,CENTRO DEMOCRATICO,7-20200920000000-10-008.png,21,2.68,064,15,Campania,Avellino
064068,2,5,3,DEMOCRATICI E PROGRESSISTI,7-20200920000000-3-008.png,21,2.68,064,15,Campania,Avellino
064068,2,6,20,DAVVERO - PARTITO ANIMALISTA,7-20200920000000-20-008.png,10,1.28,064,15,Campania,Avellino
064068,2,7,14,+CAMPANIA IN EUROPA,7-20200920000000-14-008.png,6,0.77,064,15,Campania,Avellino
064068,2,8,5,CAMPANIA LIBERA,7-20200920000000-5-008.png,5,0.64,064,15,Campania,Avellino
064068,2,9,19,FARE DEMOCRATICO - POPOLARI,7-20200920000000-19-008.png,5,0.64,064,15,Campania,Avellino
064068,2,10,25,PER LE PERSONE E LA COMUNITA',7-20200920000000-25-008.png,4,0.51,064,15,Campania,Avellino
064068,2,11,16,NOI CAMPANI,7-20200920000000-16-008.png,4,0.51,064,15,Campania,Avellino
064068,2,12,2,PARTITO SOCIALISTA ITALIANO,7-20200920000000-2-008.png,3,0.38,064,15,Campania,Avellino
064068,2,13,24,EUROPA VERDE - DEMOS DEMOCRAZIA SOLIDALE,7-20200920000000-24-008.png,2,0.26,064,15,Campania,Avellino
064068,2,14,21,PARTITO REPUBBLICANO ITALIANO - LEGA PER L'ITALIA,7-20200920000000-21-008.png,1,0.13,064,15,Campania,Avellino
064068,7,0,12,FRATELLI D'ITALIA,7-20200920000000-12-008.png,35,4.46,064,15,Campania,Avellino
064068,7,1,11,LEGA SALVINI CAMPANIA,7-20200920000000-11-008.png,17,2.17,064,15,Campania,Avellino
064068,7,2,8,FORZA ITALIA,7-20200920000000-8-008.png,12,1.53,064,15,Campania,Avellino
064068,7,3,9,UNIONE DI CENTRO,7-20200920000000-9-008.png,6,0.77,064,15,Campania,Avellino
064068,7,4,22,ADC - ALLEANZA DI CENTRO,7-20200920000000-22-008.png,2,0.26,064,15,Campania,Avellino
064068,7,5,23,IDENTITÀ MERIDIONALE MACROREGIONE SUD,7-20200920000000-23-008.png,2,0.26,064,15,Campania,Avellino
064068,3,0,1,MOVIMENTO 5 STELLE,7-20200920000000-1-008.png,46,5.87,064,15,Campania,Avellino
064068,6,0,7,POTERE AL POPOLO!,7-20200920000000-7-008.png,6,0.77,064,15,Campania,Avellino
064068,5,0,13,TERRA,7-20200920000000-13-008.png,0,0,064,15,Campania,Avellino
064068,1,0,26,TERZO POLO,7-20200920000000-26-008.png,0,0,064,15,Campania,Avellino
064069,2,0,15,ITALIA VIVA,7-20200920000000-15-008.png,66,24.63,064,15,Campania,Avellino
064069,2,1,4,PARTITO DEMOCRATICO,7-20200920000000-4-008.png,34,12.69,064,15,Campania,Avellino
064069,2,2,6,DE LUCA PRESIDENTE,7-20200920000000-6-008.png,21,7.84,064,15,Campania,Avellino
064069,2,3,19,FARE DEMOCRATICO - POPOLARI,7-20200920000000-19-008.png,16,5.97,064,15,Campania,Avellino
064069,2,4,18,LIBERALDEMOCRATICI - MODERATI,7-20200920000000-18-008.png,15,5.60,064,15,Campania,Avellino
064069,2,5,24,EUROPA VERDE - DEMOS DEMOCRAZIA SOLIDALE,7-20200920000000-24-008.png,12,4.48,064,15,Campania,Avellino
064069,2,6,14,+CAMPANIA IN EUROPA,7-20200920000000-14-008.png,11,4.10,064,15,Campania,Avellino
064069,2,7,10,CENTRO DEMOCRATICO,7-20200920000000-10-008.png,7,2.61,064,15,Campania,Avellino
064069,2,8,5,CAMPANIA LIBERA,7-20200920000000-5-008.png,6,2.24,064,15,Campania,Avellino
064069,2,9,20,DAVVERO - PARTITO ANIMALISTA,7-20200920000000-20-008.png,5,1.87,064,15,Campania,Avellino
064069,2,10,2,PARTITO SOCIALISTA ITALIANO,7-20200920000000-2-008.png,4,1.49,064,15,Campania,Avellino
064069,2,11,16,NOI CAMPANI,7-20200920000000-16-008.png,4,1.49,064,15,Campania,Avellino
064069,2,12,21,PARTITO REPUBBLICANO ITALIANO - LEGA PER L'ITALIA,7-20200920000000-21-008.png,1,0.37,064,15,Campania,Avellino
064069,2,13,25,PER LE PERSONE E LA COMUNITA',7-20200920000000-25-008.png,1,0.37,064,15,Campania,Avellino
064069,2,14,3,DEMOCRATICI E PROGRESSISTI,7-20200920000000-3-008.png,1,0.37,064,15,Campania,Avellino
064069,7,0,9,UNIONE DI CENTRO,7-20200920000000-9-008.png,18,6.72,064,15,Campania,Avellino
064069,7,1,11,LEGA SALVINI CAMPANIA,7-20200920000000-11-008.png,11,4.10,064,15,Campania,Avellino
064069,7,2,12,FRATELLI D'ITALIA,7-20200920000000-12-008.png,9,3.36,064,15,Campania,Avellino
064069,7,3,8,FORZA ITALIA,7-20200920000000-8-008.png,3,1.12,064,15,Campania,Avellino
064069,7,4,22,ADC - ALLEANZA DI CENTRO,7-20200920000000-22-008.png,0,0,064,15,Campania,Avellino
064069,7,5,23,IDENTITÀ MERIDIONALE MACROREGIONE SUD,7-20200920000000-23-008.png,0,0,064,15,Campania,Avellino
064069,3,0,1,MOVIMENTO 5 STELLE,7-20200920000000-1-008.png,21,7.84,064,15,Campania,Avellino
064069,5,0,13,TERRA,7-20200920000000-13-008.png,1,0.37,064,15,Campania,Avellino
064069,6,0,7,POTERE AL POPOLO!,7-20200920000000-7-008.png,1,0.37,064,15,Campania,Avellino
064069,1,0,26,TERZO POLO,7-20200920000000-26-008.png,0,0,064,15,Campania,Avellino
064070,2,0,4,PARTITO DEMOCRATICO,7-20200920000000-4-008.png,202,20.85,064,15,Campania,Avellino
064070,2,1,6,DE LUCA PRESIDENTE,7-20200920000000-6-008.png,81,8.36,064,15,Campania,Avellino
064070,2,2,10,CENTRO DEMOCRATICO,7-20200920000000-10-008.png,75,7.74,064,15,Campania,Avellino
064070,2,3,20,DAVVERO - PARTITO ANIMALISTA,7-20200920000000-20-008.png,59,6.09,064,15,Campania,Avellino
064070,2,4,16,NOI CAMPANI,7-20200920000000-16-008.png,59,6.09,064,15,Campania,Avellino
064070,2,5,19,FARE DEMOCRATICO - POPOLARI,7-20200920000000-19-008.png,51,5.26,064,15,Campania,Avellino
064070,2,6,15,ITALIA VIVA,7-20200920000000-15-008.png,49,5.06,064,15,Campania,Avellino
064070,2,7,14,+CAMPANIA IN EUROPA,7-20200920000000-14-008.png,40,4.13,064,15,Campania,Avellino
064070,2,8,3,DEMOCRATICI E PROGRESSISTI,7-20200920000000-3-008.png,39,4.02,064,15,Campania,Avellino
064070,2,9,18,LIBERALDEMOCRATICI - MODERATI,7-20200920000000-18-008.png,27,2.79,064,15,Campania,Avellino
064070,2,10,2,PARTITO SOCIALISTA ITALIANO,7-20200920000000-2-008.png,7,0.72,064,15,Campania,Avellino
064070,2,11,24,EUROPA VERDE - DEMOS DEMOCRAZIA SOLIDALE,7-20200920000000-24-008.png,6,0.62,064,15,Campania,Avellino
064070,2,12,5,CAMPANIA LIBERA,7-20200920000000-5-008.png,5,0.52,064,15,Campania,Avellino
064070,2,13,21,PARTITO REPUBBLICANO ITALIANO - LEGA PER L'ITALIA,7-20200920000000-21-008.png,2,0.21,064,15,Campania,Avellino
064070,2,14,25,PER LE PERSONE E LA COMUNITA',7-20200920000000-25-008.png,0,0,064,15,Campania,Avellino
064070,7,0,11,LEGA SALVINI CAMPANIA,7-20200920000000-11-008.png,67,6.91,064,15,Campania,Avellino
064070,7,1,8,FORZA ITALIA,7-20200920000000-8-008.png,46,4.75,064,15,Campania,Avellino
064070,7,2,12,FRATELLI D'ITALIA,7-20200920000000-12-008.png,15,1.55,064,15,Campania,Avellino
064070,7,3,9,UNIONE DI CENTRO,7-20200920000000-9-008.png,7,0.72,064,15,Campania,Avellino
064070,7,4,22,ADC - ALLEANZA DI CENTRO,7-20200920000000-22-008.png,6,0.62,064,15,Campania,Avellino
064070,7,5,23,IDENTITÀ MERIDIONALE MACROREGIONE SUD,7-20200920000000-23-008.png,1,0.10,064,15,Campania,Avellino
064070,3,0,1,MOVIMENTO 5 STELLE,7-20200920000000-1-008.png,103,10.63,064,15,Campania,Avellino
064070,5,0,13,TERRA,7-20200920000000-13-008.png,15,1.55,064,15,Campania,Avellino
064070,6,0,7,POTERE AL POPOLO!,7-20200920000000-7-008.png,6,0.62,064,15,Campania,Avellino
064070,1,0,26,TERZO POLO,7-20200920000000-26-008.png,1,0.10,064,15,Campania,Avellino
064071,2,0,19,FARE DEMOCRATICO - POPOLARI,7-20200920000000-19-008.png,33,26.83,064,15,Campania,Avellino
064071,2,1,4,PARTITO DEMOCRATICO,7-20200920000000-4-008.png,19,15.45,064,15,Campania,Avellino
064071,2,2,15,ITALIA VIVA,7-20200920000000-15-008.png,10,8.13,064,15,Campania,Avellino
064071,2,3,6,DE LUCA PRESIDENTE,7-20200920000000-6-008.png,5,4.07,064,15,Campania,Avellino
064071,2,4,16,NOI CAMPANI,7-20200920000000-16-008.png,5,4.07,064,15,Campania,Avellino
064071,2,5,18,LIBERALDEMOCRATICI - MODERATI,7-20200920000000-18-008.png,4,3.25,064,15,Campania,Avellino
064071,2,6,20,DAVVERO - PARTITO ANIMALISTA,7-20200920000000-20-008.png,3,2.44,064,15,Campania,Avellino
064071,2,7,10,CENTRO DEMOCRATICO,7-20200920000000-10-008.png,2,1.63,064,15,Campania,Avellino
064071,2,8,24,EUROPA VERDE - DEMOS DEMOCRAZIA SOLIDALE,7-20200920000000-24-008.png,1,0.81,064,15,Campania,Avellino
064071,2,9,14,+CAMPANIA IN EUROPA,7-20200920000000-14-008.png,0,0,064,15,Campania,Avellino
064071,2,10,2,PARTITO SOCIALISTA ITALIANO,7-20200920000000-2-008.png,0,0,064,15,Campania,Avellino
064071,2,11,21,PARTITO REPUBBLICANO ITALIANO - LEGA PER L'ITALIA,7-20200920000000-21-008.png,0,0,064,15,Campania,Avellino
064071,2,12,25,PER LE PERSONE E LA COMUNITA',7-20200920000000-25-008.png,0,0,064,15,Campania,Avellino
064071,2,13,5,CAMPANIA LIBERA,7-20200920000000-5-008.png,0,0,064,15,Campania,Avellino
064071,2,14,3,DEMOCRATICI E PROGRESSISTI,7-20200920000000-3-008.png,0,0,064,15,Campania,Avellino
064071,7,0,12,FRATELLI D'ITALIA,7-20200920000000-12-008.png,15,12.20,064,15,Campania,Avellino
064071,7,1,11,LEGA SALVINI CAMPANIA,7-20200920000000-11-008.png,7,5.69,064,15,Campania,Avellino
064071,7,2,9,UNIONE DI CENTRO,7-20200920000000-9-008.png,2,1.63,064,15,Campania,Avellino
064071,7,3,8,FORZA ITALIA,7-20200920000000-8-008.png,1,0.81,064,15,Campania,Avellino
064071,7,4,22,ADC - ALLEANZA DI CENTRO,7-20200920000000-22-008.png,0,0,064,15,Campania,Avellino
064071,7,5,23,IDENTITÀ MERIDIONALE MACROREGIONE SUD,7-20200920000000-23-008.png,0,0,064,15,Campania,Avellino
064071,3,0,1,MOVIMENTO 5 STELLE,7-20200920000000-1-008.png,5,4.07,064,15,Campania,Avellino
064071,5,0,13,TERRA,7-20200920000000-13-008.png,6,4.88,064,15,Campania,Avellino
064071,6,0,7,POTERE AL POPOLO!,7-20200920000000-7-008.png,5,4.07,064,15,Campania,Avellino
064071,1,0,26,TERZO POLO,7-20200920000000-26-008.png,0,0,064,15,Campania,Avellino
064072,2,0,6,DE LUCA PRESIDENTE,7-20200920000000-6-008.png,316,31.10,064,15,Campania,Avellino
064072,2,1,4,PARTITO DEMOCRATICO,7-20200920000000-4-008.png,293,28.84,064,15,Campania,Avellino
064072,2,2,3,DEMOCRATICI E PROGRESSISTI,7-20200920000000-3-008.png,79,7.78,064,15,Campania,Avellino
064072,2,3,20,DAVVERO - PARTITO ANIMALISTA,7-20200920000000-20-008.png,19,1.87,064,15,Campania,Avellino
064072,2,4,19,FARE DEMOCRATICO - POPOLARI,7-20200920000000-19-008.png,19,1.87,064,15,Campania,Avellino
064072,2,5,15,ITALIA VIVA,7-20200920000000-15-008.png,17,1.67,064,15,Campania,Avellino
064072,2,6,10,CENTRO DEMOCRATICO,7-20200920000000-10-008.png,13,1.28,064,15,Campania,Avellino
064072,2,7,18,LIBERALDEMOCRATICI - MODERATI,7-20200920000000-18-008.png,12,1.18,064,15,Campania,Avellino
064072,2,8,24,EUROPA VERDE - DEMOS DEMOCRAZIA SOLIDALE,7-20200920000000-24-008.png,6,0.59,064,15,Campania,Avellino
064072,2,9,5,CAMPANIA LIBERA,7-20200920000000-5-008.png,6,0.59,064,15,Campania,Avellino
064072,2,10,2,PARTITO SOCIALISTA ITALIANO,7-20200920000000-2-008.png,5,0.49,064,15,Campania,Avellino
064072,2,11,16,NOI CAMPANI,7-20200920000000-16-008.png,5,0.49,064,15,Campania,Avellino
064072,2,12,14,+CAMPANIA IN EUROPA,7-20200920000000-14-008.png,4,0.39,064,15,Campania,Avellino
064072,2,13,25,PER LE PERSONE E LA COMUNITA',7-20200920000000-25-008.png,2,0.20,064,15,Campania,Avellino
064072,2,14,21,PARTITO REPUBBLICANO ITALIANO - LEGA PER L'ITALIA,7-20200920000000-21-008.png,0,0,064,15,Campania,Avellino
064072,7,0,8,FORZA ITALIA,7-20200920000000-8-008.png,56,5.51,064,15,Campania,Avellino
064072,7,1,12,FRATELLI D'ITALIA,7-20200920000000-12-008.png,39,3.84,064,15,Campania,Avellino
064072,7,2,9,UNIONE DI CENTRO,7-20200920000000-9-008.png,33,3.25,064,15,Campania,Avellino
064072,7,3,11,LEGA SALVINI CAMPANIA,7-20200920000000-11-008.png,26,2.56,064,15,Campania,Avellino
064072,7,4,22,ADC - ALLEANZA DI CENTRO,7-20200920000000-22-008.png,4,0.39,064,15,Campania,Avellino
064072,7,5,23,IDENTITÀ MERIDIONALE MACROREGIONE SUD,7-20200920000000-23-008.png,0,0,064,15,Campania,Avellino
064072,3,0,1,MOVIMENTO 5 STELLE,7-20200920000000-1-008.png,48,4.72,064,15,Campania,Avellino
064072,6,0,7,POTERE AL POPOLO!,7-20200920000000-7-008.png,8,0.79,064,15,Campania,Avellino
064072,5,0,13,TERRA,7-20200920000000-13-008.png,5,0.49,064,15,Campania,Avellino
064072,1,0,26,TERZO POLO,7-20200920000000-26-008.png,1,0.10,064,15,Campania,Avellino
064073,2,0,4,PARTITO DEMOCRATICO,7-20200920000000-4-008.png,183,23.40,064,15,Campania,Avellino
064073,2,1,20,DAVVERO - PARTITO ANIMALISTA,7-20200920000000-20-008.png,133,17.01,064,15,Campania,Avellino
064073,2,2,19,FARE DEMOCRATICO - POPOLARI,7-20200920000000-19-008.png,133,17.01,064,15,Campania,Avellino
064073,2,3,6,DE LUCA PRESIDENTE,7-20200920000000-6-008.png,87,11.13,064,15,Campania,Avellino
064073,2,4,15,ITALIA VIVA,7-20200920000000-15-008.png,33,4.22,064,15,Campania,Avellino
064073,2,5,10,CENTRO DEMOCRATICO,7-20200920000000-10-008.png,28,3.58,064,15,Campania,Avellino
064073,2,6,18,LIBERALDEMOCRATICI - MODERATI,7-20200920000000-18-008.png,16,2.05,064,15,Campania,Avellino
064073,2,7,21,PARTITO REPUBBLICANO ITALIANO - LEGA PER L'ITALIA,7-20200920000000-21-008.png,10,1.28,064,15,Campania,Avellino
064073,2,8,2,PARTITO SOCIALISTA ITALIANO,7-20200920000000-2-008.png,7,0.90,064,15,Campania,Avellino
064073,2,9,16,NOI CAMPANI,7-20200920000000-16-008.png,7,0.90,064,15,Campania,Avellino
064073,2,10,5,CAMPANIA LIBERA,7-20200920000000-5-008.png,4,0.51,064,15,Campania,Avellino
064073,2,11,24,EUROPA VERDE - DEMOS DEMOCRAZIA SOLIDALE,7-20200920000000-24-008.png,3,0.38,064,15,Campania,Avellino
064073,2,12,25,PER LE PERSONE E LA COMUNITA',7-20200920000000-25-008.png,2,0.26,064,15,Campania,Avellino
064073,2,13,3,DEMOCRATICI E PROGRESSISTI,7-20200920000000-3-008.png,2,0.26,064,15,Campania,Avellino
064073,2,14,14,+CAMPANIA IN EUROPA,7-20200920000000-14-008.png,1,0.13,064,15,Campania,Avellino
064073,7,0,11,LEGA SALVINI CAMPANIA,7-20200920000000-11-008.png,51,6.52,064,15,Campania,Avellino
064073,7,1,9,UNIONE DI CENTRO,7-20200920000000-9-008.png,13,1.66,064,15,Campania,Avellino
064073,7,2,12,FRATELLI D'ITALIA,7-20200920000000-12-008.png,13,1.66,064,15,Campania,Avellino
064073,7,3,8,FORZA ITALIA,7-20200920000000-8-008.png,10,1.28,064,15,Campania,Avellino
064073,7,4,23,IDENTITÀ MERIDIONALE MACROREGIONE SUD,7-20200920000000-23-008.png,1,0.13,064,15,Campania,Avellino
064073,7,5,22,ADC - ALLEANZA DI CENTRO,7-20200920000000-22-008.png,0,0,064,15,Campania,Avellino
064073,3,0,1,MOVIMENTO 5 STELLE,7-20200920000000-1-008.png,26,3.32,064,15,Campania,Avellino
064073,6,0,7,POTERE AL POPOLO!,7-20200920000000-7-008.png,11,1.41,064,15,Campania,Avellino
064073,5,0,13,TERRA,7-20200920000000-13-008.png,8,1.02,064,15,Campania,Avellino
064073,1,0,26,TERZO POLO,7-20200920000000-26-008.png,0,0,064,15,Campania,Avellino
064074,2,0,4,PARTITO DEMOCRATICO,7-20200920000000-4-008.png,244,16.18,064,15,Campania,Avellino
064074,2,1,6,DE LUCA PRESIDENTE,7-20200920000000-6-008.png,160,10.61,064,15,Campania,Avellino
064074,2,2,20,DAVVERO - PARTITO ANIMALISTA,7-20200920000000-20-008.png,116,7.69,064,15,Campania,Avellino
064074,2,3,15,ITALIA VIVA,7-20200920000000-15-008.png,106,7.03,064,15,Campania,Avellino
064074,2,4,19,FARE DEMOCRATICO - POPOLARI,7-20200920000000-19-008.png,96,6.37,064,15,Campania,Avellino
064074,2,5,18,LIBERALDEMOCRATICI - MODERATI,7-20200920000000-18-008.png,67,4.44,064,15,Campania,Avellino
064074,2,6,10,CENTRO DEMOCRATICO,7-20200920000000-10-008.png,51,3.38,064,15,Campania,Avellino
064074,2,7,3,DEMOCRATICI E PROGRESSISTI,7-20200920000000-3-008.png,41,2.72,064,15,Campania,Avellino
064074,2,8,16,NOI CAMPANI,7-20200920000000-16-008.png,32,2.12,064,15,Campania,Avellino
064074,2,9,14,+CAMPANIA IN EUROPA,7-20200920000000-14-008.png,25,1.66,064,15,Campania,Avellino
064074,2,10,5,CAMPANIA LIBERA,7-20200920000000-5-008.png,23,1.53,064,15,Campania,Avellino
064074,2,11,2,PARTITO SOCIALISTA ITALIANO,7-20200920000000-2-008.png,9,0.60,064,15,Campania,Avellino
064074,2,12,24,EUROPA VERDE - DEMOS DEMOCRAZIA SOLIDALE,7-20200920000000-24-008.png,7,0.46,064,15,Campania,Avellino
064074,2,13,25,PER LE PERSONE E LA COMUNITA',7-20200920000000-25-008.png,2,0.13,064,15,Campania,Avellino
064074,2,14,21,PARTITO REPUBBLICANO ITALIANO - LEGA PER L'ITALIA,7-20200920000000-21-008.png,1,0.07,064,15,Campania,Avellino
064074,7,0,8,FORZA ITALIA,7-20200920000000-8-008.png,265,17.57,064,15,Campania,Avellino
064074,7,1,11,LEGA SALVINI CAMPANIA,7-20200920000000-11-008.png,43,2.85,064,15,Campania,Avellino
064074,7,2,9,UNIONE DI CENTRO,7-20200920000000-9-008.png,26,1.72,064,15,Campania,Avellino
064074,7,3,12,FRATELLI D'ITALIA,7-20200920000000-12-008.png,16,1.06,064,15,Campania,Avellino
064074,7,4,22,ADC - ALLEANZA DI CENTRO,7-20200920000000-22-008.png,2,0.13,064,15,Campania,Avellino
064074,7,5,23,IDENTITÀ MERIDIONALE MACROREGIONE SUD,7-20200920000000-23-008.png,0,0,064,15,Campania,Avellino
064074,3,0,1,MOVIMENTO 5 STELLE,7-20200920000000-1-008.png,135,8.95,064,15,Campania,Avellino
064074,5,0,13,TERRA,7-20200920000000-13-008.png,35,2.32,064,15,Campania,Avellino
064074,6,0,7,POTERE AL POPOLO!,7-20200920000000-7-008.png,6,0.40,064,15,Campania,Avellino
064074,1,0,26,TERZO POLO,7-20200920000000-26-008.png,0,0,064,15,Campania,Avellino
064075,2,0,20,DAVVERO - PARTITO ANIMALISTA,7-20200920000000-20-008.png,205,9.57,064,15,Campania,Avellino
064075,2,1,4,PARTITO DEMOCRATICO,7-20200920000000-4-008.png,200,9.34,064,15,Campania,Avellino
064075,2,2,6,DE LUCA PRESIDENTE,7-20200920000000-6-008.png,134,6.26,064,15,Campania,Avellino
064075,2,3,15,ITALIA VIVA,7-20200920000000-15-008.png,121,5.65,064,15,Campania,Avellino
064075,2,4,19,FARE DEMOCRATICO - POPOLARI,7-20200920000000-19-008.png,83,3.87,064,15,Campania,Avellino
064075,2,5,10,CENTRO DEMOCRATICO,7-20200920000000-10-008.png,26,1.21,064,15,Campania,Avellino
064075,2,6,3,DEMOCRATICI E PROGRESSISTI,7-20200920000000-3-008.png,25,1.17,064,15,Campania,Avellino
